timestamp msgid roll pitch yaw
00:08.667 30 -0.68 0.13 116.00
00:09.002 30 -0.68 0.13 116.00
00:09.168 30 -0.68 0.13 116.00
00:09.259 30 -0.68 0.13 116.00
00:09.420 30 -0.68 0.13 116.00
00:09.509 30 -0.68 0.13 116.01
00:09.663 30 -0.68 0.13 116.00
00:09.791 30 -0.68 0.14 116.00
00:09.909 30 -0.68 0.14 116.00
00:09.997 30 -0.68 0.14 116.00
00:10.184 30 -0.68 0.13 116.00
00:10.473 30 -0.68 0.13 116.00
00:10.591 30 -0.68 0.13 116.00
00:10.675 30 -0.68 0.13 116.00
00:10.835 30 -0.68 0.13 116.00
00:10.923 30 -0.68 0.13 116.00
00:11.043 30 -0.68 0.13 116.00
00:11.169 30 -0.68 0.13 116.00
00:11.292 30 -0.68 0.13 116.00
00:11.376 30 -0.68 0.13 116.00
00:11.572 30 -0.68 0.13 116.00
00:11.911 30 -0.68 0.13 116.01
00:12.093 30 -0.68 0.13 116.01
00:12.178 30 -0.68 0.13 116.00
00:12.342 30 -0.68 0.13 116.01
00:12.426 30 -0.68 0.13 116.01
00:12.547 30 -0.67 0.13 116.01
00:12.706 30 -0.68 0.13 116.01
00:12.834 30 -0.67 0.12 116.01
00:12.926 30 -0.67 0.13 116.01
00:13.119 30 -0.68 0.12 116.01
00:13.409 30 -0.67 0.12 116.01
00:13.533 30 -0.68 0.12 116.01
00:13.619 30 -0.68 0.12 116.01
00:13.781 30 -0.68 0.12 116.01
00:13.865 30 -0.68 0.12 116.01
00:13.981 30 -0.68 0.12 116.01
00:14.393 30 0.59 -4.12 115.48
00:14.637 30 0.46 -3.97 115.06
00:15.531 30 -0.44 -3.79 115.01
00:16.043 30 -0.60 -3.79 114.88
00:16.947 30 -0.77 -3.77 114.90
00:17.077 30 -0.60 -3.77 114.84
00:17.286 30 -0.73 -3.77 114.78
00:17.741 30 -0.58 -3.74 114.76
00:17.886 30 -0.72 -3.79 114.75
00:18.276 30 -0.82 -3.78 114.69
00:18.743 30 -0.51 -3.76 114.66
00:18.875 30 -0.81 -3.69 114.58
00:19.024 30 -0.74 -3.68 114.54
00:19.237 30 -0.71 -3.61 114.54
00:20.063 30 -0.77 -3.63 114.47
00:20.197 30 -0.80 -3.63 114.32
00:20.336 30 -0.81 -3.63 114.36
00:20.596 30 -1.08 -3.64 114.27
00:20.873 30 3.56 -0.30 113.92
00:21.674 30 2.33 4.33 114.09
00:21.875 30 2.64 4.62 114.23
00:23.258 30 2.69 4.85 114.33
00:23.388 30 3.03 5.08 114.47
00:23.528 30 3.29 5.26 114.63
00:24.018 30 3.26 5.33 114.69
00:24.161 30 3.17 5.22 114.81
00:24.267 30 3.18 5.05 114.91
00:24.825 30 3.14 4.59 114.97
00:24.952 30 2.75 3.90 115.03
00:25.122 30 2.78 3.50 115.10
00:25.391 30 2.76 2.97 115.16
00:26.172 30 2.44 2.49 115.09
00:26.307 30 2.02 1.99 115.19
00:26.477 30 1.82 1.57 115.24
00:26.976 30 1.92 1.05 115.30
00:27.965 30 1.22 -0.21 114.65
00:28.728 30 1.19 -0.21 114.61
00:28.878 30 1.16 -0.19 114.62
00:29.386 30 1.15 -0.15 114.67
00:29.526 30 0.99 -0.13 114.65
00:29.823 30 1.08 -0.01 114.65
00:30.189 30 1.16 0.01 114.70
00:30.422 30 1.12 0.03 114.75
00:30.492 30 1.06 0.01 114.80
00:30.688 30 1.10 -0.01 114.85
00:31.548 30 1.05 -0.05 114.87
00:31.688 30 0.90 -0.16 114.95
00:31.856 30 0.71 -0.31 115.00
00:32.329 30 0.72 -0.44 115.01
00:32.526 30 0.57 -0.59 115.05
00:32.726 30 0.56 -0.73 115.07
00:33.207 30 0.50 -0.80 115.11
00:33.688 30 -0.95 3.37 114.26
00:33.898 30 -0.95 3.36 114.26
00:34.444 30 -0.96 3.35 114.27
00:34.737 30 -0.95 3.35 114.27
00:35.081 30 -0.95 3.35 114.27
00:36.458 30 -0.96 3.35 114.27
00:36.606 30 -0.95 3.35 114.28
00:36.750 30 -0.96 3.35 114.28
00:37.207 30 -0.96 3.34 114.27
00:37.347 30 -0.96 3.34 114.28
00:37.546 30 -0.96 3.34 114.28
00:38.021 30 -0.96 3.34 114.28
00:38.160 30 -0.95 3.34 114.28
00:38.306 30 -0.96 3.33 114.28
00:38.517 30 -0.95 3.33 114.28
00:39.260 30 -0.97 3.33 114.28
00:39.417 30 -0.96 3.34 114.28
00:39.568 30 -0.96 3.33 114.28
00:39.745 30 -0.96 3.34 114.28
00:40.470 30 -0.87 2.85 113.82
00:40.704 30 -0.87 2.83 113.80
00:41.427 30 -0.87 2.81 113.79
00:41.653 30 -0.87 2.81 113.78
00:42.881 30 -0.87 2.80 113.78
00:43.029 30 -0.87 2.80 113.78
00:43.169 30 -0.87 2.80 113.78
00:43.709 30 -0.87 2.80 113.78
00:43.848 30 -0.87 2.80 113.78
00:44.054 30 -0.87 2.80 113.78
00:44.253 30 -0.87 2.80 113.78
00:44.693 30 -0.87 2.80 113.77
00:44.831 30 -0.87 2.80 113.77
00:44.971 30 -0.87 2.79 113.77
00:45.753 30 -0.86 2.79 113.78
00:45.895 30 -0.86 2.79 113.77
00:46.067 30 -0.86 2.78 113.77
00:46.401 30 -0.90 2.53 113.43
00:46.545 30 -0.90 2.53 113.43
00:47.046 30 -0.90 2.54 113.42
00:47.309 30 -0.90 2.53 113.42
00:47.444 30 -0.89 2.53 113.42
00:47.643 30 -0.89 2.53 113.42
00:48.138 30 -0.89 2.53 113.42
00:48.574 30 -0.89 2.53 113.42
00:48.768 30 -0.89 2.53 113.42
00:49.314 30 -0.90 2.54 113.42
00:49.468 30 -0.89 2.54 113.42
00:49.607 30 -0.89 2.54 113.42
00:50.164 30 -0.89 2.54 113.42
00:50.332 30 -0.89 2.54 113.41
00:50.527 30 -0.89 2.54 113.41
00:50.899 30 -0.89 2.53 113.41
00:52.265 30 -0.89 2.54 113.41
00:52.397 30 -0.89 2.54 113.41
00:52.545 30 -0.89 2.54 113.41
00:52.629 30 -0.89 2.65 113.34
00:53.292 30 -0.89 2.65 113.34
00:53.422 30 -0.89 2.66 113.34
00:53.805 30 -0.90 2.67 113.34
00:54.071 30 -0.89 2.67 113.34
00:55.437 30 -0.89 2.67 113.33
00:55.568 30 -0.89 2.67 113.33
00:55.715 30 -0.89 2.67 113.33
00:56.172 30 -0.89 2.67 113.34
00:56.317 30 -0.89 2.67 113.34
00:56.508 30 -0.89 2.67 113.34
00:56.985 30 -0.89 2.67 113.34
00:57.143 30 -0.90 2.67 113.34
00:57.299 30 -0.90 2.67 113.34
00:57.509 30 -0.90 2.67 113.34
00:58.266 30 -0.90 2.67 113.34
00:58.399 30 -0.90 2.67 113.34
00:58.615 30 -0.90 2.67 113.34
00:58.793 30 -0.90 2.67 113.34
00:59.194 30 -0.90 2.71 113.34
01:00.157 30 -0.90 2.72 113.33
01:00.364 30 -0.90 2.71 113.34
01:01.657 30 -0.90 2.71 113.33
01:01.791 30 -0.90 2.72 113.33
01:02.082 30 -0.90 2.72 113.33
01:02.542 30 -0.90 2.71 113.33
01:02.715 30 -0.90 2.71 113.33
01:02.848 30 -0.90 2.72 113.33
01:03.335 30 -0.90 2.72 113.34
01:03.587 30 -0.90 2.71 113.34
01:03.725 30 -0.90 2.71 113.34
01:04.156 30 -0.90 2.71 113.34
01:04.622 30 -0.90 2.71 113.34
01:04.755 30 -0.91 2.71 113.34
01:04.968 30 -0.90 2.71 113.33
01:05.513 30 -0.92 2.78 113.36
01:05.624 30 -0.92 2.79 113.35
01:06.267 30 -0.91 2.80 113.34
01:06.426 30 -0.91 2.80 113.34
01:06.781 30 -0.91 2.80 113.34
01:06.985 30 -0.91 2.80 113.34
01:08.339 30 -0.92 2.80 113.34
01:08.492 30 -0.92 2.80 113.34
01:08.630 30 -0.92 2.80 113.34
01:09.155 30 -0.92 2.80 113.34
01:09.296 30 -0.92 2.80 113.34
01:09.428 30 -0.92 2.80 113.34
01:09.904 30 -0.92 2.80 113.34
01:10.043 30 -0.92 2.80 113.34
01:10.251 30 -0.92 2.80 113.34
01:10.466 30 -0.92 2.80 113.34
01:11.143 30 -0.92 2.80 113.34
01:11.299 30 -0.92 2.80 113.34
01:11.511 30 -0.92 2.80 113.34
01:12.300 30 -0.99 2.83 113.34
01:12.457 30 -0.99 2.83 113.33
01:12.811 30 -0.99 2.84 113.33
01:13.421 30 -0.99 2.84 113.33
01:14.708 30 -0.99 2.84 113.33
01:14.843 30 -0.99 2.84 113.33
01:14.988 30 -0.99 2.84 113.33
01:15.453 30 -0.99 2.84 113.33
01:15.596 30 -0.99 2.84 113.33
01:15.791 30 -0.99 2.84 113.33
01:16.266 30 -0.99 2.84 113.33
01:16.426 30 -0.99 2.84 113.33
01:16.644 30 -0.99 2.84 113.32
01:16.856 30 -0.99 2.84 113.32
01:17.626 30 -0.99 2.84 113.32
01:17.757 30 -0.98 2.84 113.32
01:17.908 30 -0.99 2.84 113.32
01:18.127 30 -0.98 2.92 113.26
01:18.563 30 -0.97 2.91 113.25
01:19.045 30 -0.97 2.92 113.25
01:20.062 30 -0.97 2.92 113.25
01:20.195 30 -0.97 2.92 113.25
01:20.669 30 -0.97 2.92 113.25
01:20.940 30 -0.97 2.92 113.25
01:21.146 30 -0.97 2.92 113.25
01:21.614 30 -0.97 2.92 113.25
01:21.783 30 -0.97 2.92 113.25
01:21.918 30 -0.97 2.92 113.24
01:22.128 30 -0.97 2.92 113.24
01:22.672 30 -0.97 2.92 113.24
01:23.053 30 -0.97 2.92 113.24
01:23.250 30 -0.97 2.92 113.24
01:23.743 30 -0.97 2.92 113.24
01:23.979 30 -0.97 2.92 113.24
01:24.122 30 -0.97 2.92 113.24
01:24.663 30 -0.99 2.93 113.18
01:24.986 30 -0.99 2.93 113.18
01:25.124 30 -0.99 2.94 113.17
01:25.805 30 -1.00 2.95 113.17
01:25.978 30 -1.00 2.95 113.17
01:26.188 30 -1.00 2.95 113.17
01:27.536 30 -1.00 2.95 113.17
01:27.608 30 -1.00 2.94 113.17
01:27.835 30 -1.00 2.94 113.17
01:28.212 30 -1.00 2.94 113.17
01:28.440 30 -1.00 2.94 113.17
01:28.547 30 -1.00 2.94 113.17
01:28.828 30 -1.00 2.94 113.17
01:29.164 30 -1.00 2.94 113.17
01:29.399 30 -1.00 2.94 113.17
01:29.536 30 -1.00 2.94 113.17
01:30.412 30 -1.00 2.94 113.17
01:30.460 30 -1.00 2.94 113.17
01:30.692 30 -1.00 2.94 113.17
01:30.789 30 -1.00 2.94 113.17
01:31.489 30 -0.97 2.96 113.08
01:31.700 30 -0.96 2.95 113.07
01:32.058 30 -0.97 2.95 113.08
01:32.686 30 -0.97 2.95 113.08
01:33.996 30 -0.97 2.95 113.08
01:34.128 30 -0.97 2.95 113.08
01:34.317 30 -0.97 2.95 113.08
01:34.734 30 -0.97 2.94 113.08
01:34.883 30 -0.97 2.94 113.08
01:35.134 30 -0.97 2.94 113.08
01:35.605 30 -0.97 2.95 113.07
01:35.740 30 -0.97 2.95 113.08
01:35.880 30 -0.97 2.95 113.08
01:36.379 30 -0.97 2.96 113.08
01:36.847 30 -0.97 2.96 113.08
01:36.981 30 -0.97 2.96 113.08
01:37.177 30 -0.97 2.96 113.07
01:37.607 30 -0.97 2.96 113.07
01:37.756 30 -0.97 2.95 113.08
01:37.958 30 -0.97 2.95 113.08
01:38.449 30 -0.97 2.95 113.08
01:38.585 30 -0.97 2.95 113.07
01:38.895 30 -0.97 2.95 113.07
01:39.193 30 -1.00 2.98 112.93
01:39.349 30 -1.00 2.98 112.92
01:40.339 30 -1.00 2.98 112.92
01:40.514 30 -1.00 2.98 112.92
01:41.893 30 -1.01 2.98 112.92
01:42.024 30 -1.01 2.98 112.92
01:42.217 30 -1.00 2.97 112.92
01:42.691 30 -1.00 2.97 112.92
01:42.838 30 -1.00 2.98 112.92
01:43.035 30 -1.00 2.98 112.92
01:43.502 30 -1.00 2.98 112.91
01:43.642 30 -1.00 2.99 112.92
01:43.791 30 -1.00 2.99 112.91
01:44.255 30 -1.00 2.98 112.92
01:44.753 30 -1.00 2.98 112.92
01:44.890 30 -1.01 2.98 112.92
01:45.086 30 -1.01 2.99 112.91
01:45.217 30 -1.01 2.99 112.91
01:45.764 30 -0.99 3.05 112.81
01:46.223 30 -0.99 3.05 112.80
01:47.044 30 -1.00 3.05 112.80
01:47.273 30 -0.99 3.05 112.80
01:47.839 30 -1.00 3.05 112.80
01:47.973 30 -1.00 3.05 112.80
01:48.111 30 -1.00 3.05 112.80
01:48.570 30 -1.00 3.05 112.80
01:48.708 30 -1.00 3.05 112.80
01:48.902 30 -1.00 3.05 112.80
01:49.118 30 -1.00 3.05 112.80
01:49.569 30 -1.00 3.06 112.80
01:49.982 30 -1.00 3.06 112.80
01:50.164 30 -1.00 3.06 112.80
01:50.697 30 -1.00 3.06 112.80
01:50.856 30 -1.00 3.06 112.80
01:51.002 30 -1.00 3.06 112.80
01:51.541 30 -1.00 3.06 112.80
01:51.886 30 -1.02 3.46 112.27
01:52.194 30 -0.99 3.65 112.22
01:52.678 30 -0.94 3.89 112.17
01:53.026 30 -1.09 3.38 112.16
01:53.331 30 -0.98 3.31 112.19
01:54.679 30 -1.09 3.33 112.18
01:54.812 30 -1.04 3.28 112.21
01:55.015 30 -0.97 3.31 112.21
01:55.476 30 -0.96 3.32 112.21
01:55.753 30 -0.97 3.31 112.19
01:55.879 30 -1.00 3.30 112.19
01:56.353 30 -1.01 3.25 112.19
01:56.550 30 -0.96 3.24 112.17
01:56.696 30 -0.99 3.23 112.16
01:56.908 30 -1.00 3.21 112.18
01:57.640 30 -1.02 3.19 112.16
01:57.775 30 -1.04 3.17 112.17
01:57.916 30 -1.13 3.12 112.17
01:58.099 30 -1.08 -1.78 105.16
01:58.787 30 -0.08 -2.10 105.55
02:00.109 30 -0.00 -2.06 105.66
02:00.403 30 0.13 -2.07 105.80
02:00.768 30 0.05 -2.13 105.95
02:00.993 30 0.08 -2.20 106.15
02:01.038 30 0.03 -2.28 106.30
02:01.334 30 -0.11 -2.34 106.45
02:01.706 30 -0.30 -2.32 106.58
02:01.927 30 -0.21 -2.19 106.71
02:02.033 30 -0.32 -2.12 106.81
02:02.570 30 -0.14 -2.03 106.88
02:02.955 30 -0.01 -2.05 106.99
02:03.177 30 0.11 -1.99 107.08
02:03.539 30 0.48 -1.99 107.17
02:03.768 30 0.73 -2.01 107.21
02:03.833 30 0.92 -2.09 107.28
02:04.119 30 1.04 -2.15 107.31
02:04.645 30 -9.32 -15.58 116.39
02:05.166 30 -8.68 -15.12 116.16
02:05.395 30 -8.12 -14.54 115.91
02:05.772 30 -7.75 -13.60 115.67
02:06.070 30 -7.61 -12.71 115.56
02:06.182 30 -7.46 -11.86 115.35
02:06.453 30 -7.54 -11.17 115.16
02:07.246 30 -7.13 -10.34 115.01
02:07.752 30 -6.85 -9.41 114.88
02:07.968 30 -6.21 -8.55 114.69
02:08.526 30 -5.05 -7.92 114.48
02:08.646 30 -3.68 -7.28 114.30
02:08.912 30 -2.55 -6.50 114.18
02:09.390 30 -1.93 -5.67 113.98
02:09.695 30 -1.48 -4.69 113.77
02:09.744 30 -1.06 -3.76 113.58
02:10.024 30 -0.40 -2.60 113.36
02:10.431 30 0.02 -1.73 113.21
02:10.794 30 2.38 -1.84 114.70
02:10.971 30 3.48 -1.16 115.04
02:11.604 30 3.70 -1.12 114.81
02:11.781 30 3.92 -1.01 114.83
02:11.991 30 4.12 -1.02 114.87
02:13.429 30 4.10 -1.06 114.85
02:13.477 30 4.08 -1.06 114.89
02:13.762 30 4.08 -1.14 114.92
02:14.134 30 4.03 -1.13 114.93
02:14.357 30 4.11 -1.12 114.95
02:14.402 30 4.11 -1.15 114.94
02:14.619 30 4.01 -1.18 114.99
02:15.052 30 3.91 -1.20 114.94
02:15.286 30 3.90 -1.17 114.97
02:15.335 30 3.86 -1.21 114.96
02:16.215 30 3.85 -1.18 114.99
02:16.262 30 3.87 -1.22 115.00
02:16.560 30 3.92 -1.21 115.02
02:16.656 30 3.92 -1.19 115.01
02:16.903 30 2.39 -0.38 112.40
02:17.038 30 2.01 -0.63 113.29
02:17.709 30 1.50 -0.21 113.60
02:18.368 30 2.34 -0.56 113.44
02:19.438 30 2.64 -0.57 113.41
02:19.574 30 2.85 -0.64 113.38
02:19.716 30 2.93 -0.65 113.36
02:20.169 30 2.97 -0.63 113.35
02:20.308 30 3.10 -0.67 113.37
02:20.501 30 3.09 -0.67 113.37
02:20.973 30 3.18 -0.70 113.43
02:21.419 30 3.20 -0.76 113.45
02:21.569 30 3.15 -0.77 113.50
02:21.752 30 3.06 -0.72 113.56
02:22.331 30 3.06 -0.75 113.63
02:22.512 30 3.04 -0.70 113.69
02:22.653 30 3.06 -0.65 113.75
02:23.133 30 3.05 -0.59 113.85
02:24.245 30 1.34 -1.32 114.37
02:24.630 30 1.28 -1.16 114.37
02:25.899 30 1.36 -1.06 114.38
02:25.943 30 1.43 -0.95 114.44
02:26.170 30 1.48 -0.83 114.44
02:26.539 30 1.61 -0.64 114.45
02:27.080 30 1.77 -0.53 114.48
02:27.188 30 1.83 -0.36 114.54
02:27.744 30 2.11 -0.23 114.58
02:27.792 30 2.35 -0.03 114.61
02:28.027 30 2.67 0.18 114.68
02:28.190 30 3.14 0.36 114.76
02:28.809 30 3.46 0.45 114.84
02:28.854 30 3.72 0.46 114.87
02:29.094 30 3.99 0.41 114.92
02:29.478 30 4.08 0.26 114.96
02:29.873 30 6.61 4.08 111.79
02:30.169 30 6.70 2.85 111.95
02:30.346 30 6.07 2.12 111.82
02:31.145 30 5.66 -0.77 112.15
02:31.278 30 4.67 -1.95 113.05
02:31.679 30 4.41 -2.06 113.25
02:33.015 30 4.28 -2.16 113.32
02:33.147 30 4.33 -2.19 113.38
02:33.294 30 4.13 -2.28 113.40
02:33.814 30 4.35 -2.23 113.46
02:33.952 30 4.20 -2.32 113.46
02:34.092 30 4.32 -2.42 113.53
02:34.567 30 4.15 -2.43 113.55
02:34.704 30 4.18 -2.47 113.55
02:34.914 30 4.15 -2.42 113.57
02:35.127 30 4.11 -2.48 113.60
02:36.161 30 1.21 -1.51 116.15
02:36.741 30 0.56 -1.06 115.97
02:37.263 30 0.37 -0.94 115.65
02:37.505 30 0.32 -0.97 115.63
02:39.012 30 0.32 -0.97 115.62
02:39.110 30 0.31 -0.99 115.59
02:39.619 30 0.36 -1.00 115.56
02:39.666 30 0.42 -1.00 115.55
02:39.885 30 0.34 -1.01 115.52
02:40.303 30 0.47 -1.02 115.52
02:40.528 30 0.36 -1.03 115.48
02:40.572 30 0.41 -1.02 115.47
02:41.112 30 0.40 -0.98 115.44
02:41.188 30 0.47 -0.98 115.44
02:41.818 30 0.46 -0.98 115.40
02:41.909 30 0.51 -1.00 115.40
02:42.424 30 1.02 -0.48 116.57
02:42.838 30 0.95 -0.55 116.36
02:43.432 30 0.70 -0.59 116.03
02:43.584 30 0.32 -0.61 115.83
02:44.311 30 0.10 -0.45 115.54
02:44.554 30 -0.13 -0.27 115.22
02:44.938 30 -0.05 -0.06 114.89
02:45.117 30 0.09 0.12 114.53
02:45.556 30 0.15 0.21 114.28
02:45.601 30 0.34 0.24 113.99
02:45.839 30 0.50 -0.02 113.81
02:46.285 30 0.49 -0.28 113.67
02:46.513 30 0.58 -0.73 113.55
02:46.629 30 0.45 -1.11 113.43
02:47.603 30 0.60 -1.43 113.15
02:47.648 30 0.70 -1.61 113.02
02:47.983 30 0.55 -1.68 112.80
02:48.075 30 0.38 -1.83 112.64
02:48.472 30 4.14 -3.87 113.05
02:48.787 30 -0.94 -2.61 112.87
02:48.964 30 -4.86 -2.69 112.29
02:49.618 30 -8.96 -1.87 112.21
02:49.823 30 -8.16 -1.89 112.72
02:50.030 30 -7.46 -1.78 112.75
02:51.489 30 -7.31 -1.68 112.77
02:51.624 30 -7.03 -1.67 112.76
02:51.768 30 -6.77 -1.60 112.76
02:52.288 30 -6.49 -1.54 112.78
02:52.430 30 -6.25 -1.47 112.82
02:52.562 30 -5.97 -1.39 112.78
02:53.038 30 -5.74 -1.26 112.82
02:53.170 30 -5.46 -1.16 112.79
02:53.404 30 -5.14 -0.99 112.87
02:53.617 30 -4.84 -0.89 112.93
02:54.357 30 -4.55 -0.77 112.92
02:54.495 30 -4.26 -0.70 112.94
02:55.511 30 -0.50 -0.23 112.33
02:55.637 30 -1.46 -0.47 113.07
02:56.020 30 -0.86 -0.11 112.57
02:56.511 30 -0.65 -0.10 112.55
02:57.676 30 -0.54 -0.13 112.55
02:57.815 30 -0.50 -0.14 112.56
02:58.344 30 -0.54 -0.20 112.54
02:58.475 30 -0.53 -0.19 112.51
02:58.628 30 -0.56 -0.14 112.48
02:59.088 30 -0.53 -0.10 112.46
02:59.230 30 -0.44 -0.03 112.45
02:59.427 30 -0.40 0.03 112.46
02:59.954 30 -0.44 0.05 112.45
03:00.117 30 -0.46 0.05 112.46
03:00.590 30 -0.51 0.06 112.46
03:00.774 30 -0.44 0.11 112.46
03:01.546 30 -2.90 -0.41 112.88
03:01.994 30 -2.90 -0.44 112.92
03:02.763 30 -2.89 -0.47 112.96
03:02.998 30 -2.89 -0.48 112.96
03:04.341 30 -2.89 -0.48 112.96
03:04.388 30 -2.89 -0.48 112.96
03:04.623 30 -2.89 -0.49 112.96
03:04.667 30 -2.90 -0.49 112.97
03:05.321 30 -2.90 -0.49 112.97
03:05.495 30 -2.90 -0.49 112.97
03:05.726 30 -2.90 -0.49 112.97
03:06.153 30 -2.90 -0.49 112.98
03:06.373 30 -2.90 -0.49 112.98
03:06.457 30 -2.90 -0.49 112.98
03:07.021 30 -2.89 -0.50 112.98
03:07.350 30 -2.90 -0.50 112.99
03:07.607 30 -2.87 -0.97 113.84
03:07.757 30 -2.87 -0.98 113.86
03:07.978 30 -2.87 -0.99 113.88
03:08.412 30 -2.87 -1.00 113.90
03:08.683 30 -2.87 -1.00 113.91
03:08.878 30 -2.87 -1.01 113.92
03:09.195 30 -2.87 -1.01 113.94
03:09.567 30 -2.88 -1.02 113.95
03:09.916 30 -2.88 -1.03 113.96
03:10.122 30 -2.88 -1.03 113.96
03:11.473 30 -2.87 -1.03 113.97
03:11.601 30 -2.88 -1.03 113.97
03:11.741 30 -2.88 -1.03 113.97
03:12.204 30 -2.88 -1.03 113.97
03:12.346 30 -2.87 -1.03 113.97
03:12.542 30 -2.88 -1.03 113.97
03:13.033 30 -2.87 -1.03 113.97
03:13.169 30 -2.87 -1.03 113.97
03:13.312 30 -2.88 -1.03 113.98
03:13.599 30 -2.88 -1.03 113.98
03:14.202 30 -2.89 -1.06 114.55
03:14.669 30 -2.88 -1.05 114.57
03:14.983 30 -2.88 -1.04 114.59
03:15.467 30 -2.87 -1.04 114.59
03:16.861 30 -2.87 -1.04 114.60
03:16.991 30 -2.87 -1.04 114.60
03:17.129 30 -2.87 -1.04 114.60
03:17.587 30 -2.87 -1.04 114.60
03:17.724 30 -2.87 -1.05 114.60
03:17.912 30 -2.87 -1.05 114.60
03:18.381 30 -2.87 -1.05 114.61
03:18.511 30 -2.87 -1.05 114.61
03:18.727 30 -2.87 -1.04 114.61
03:18.894 30 -2.87 -1.04 114.61
03:19.704 30 -2.87 -1.04 114.61
03:19.837 30 -2.87 -1.04 114.61
03:19.993 30 -2.87 -1.04 114.62
03:20.493 30 -2.85 -0.88 115.02
03:20.715 30 -2.84 -0.83 115.03
03:21.363 30 -2.84 -0.81 115.02
03:22.319 30 -2.84 -0.79 115.02
03:22.862 30 -2.82 -0.78 115.02
03:22.906 30 -2.84 -0.78 115.02
03:23.139 30 -2.80 -0.78 115.03
03:23.264 30 -2.81 -0.78 115.02
03:23.932 30 -2.80 -0.76 115.03
03:23.977 30 -2.80 -0.75 115.02
03:24.240 30 -2.79 -0.74 115.03
03:24.868 30 -2.79 -0.71 115.02
03:25.104 30 -2.77 -0.68 115.02
03:25.359 30 -2.78 -0.64 115.02
03:25.918 30 -2.78 -0.63 115.03
03:25.962 30 -2.77 -0.57 115.02
03:26.259 30 -2.77 -0.54 115.02
03:26.303 30 -2.79 -0.49 115.02
03:26.632 30 2.11 -0.66 104.00
03:26.916 30 7.93 -1.01 104.31
03:27.030 30 6.86 -2.87 104.28
03:27.631 30 5.48 -2.32 104.34
03:27.783 30 6.11 0.34 105.15
03:28.304 30 8.63 0.49 106.28
03:29.612 30 8.53 0.44 106.32
03:29.828 30 8.49 0.42 106.42
03:29.871 30 8.42 0.45 106.46
03:30.316 30 8.32 0.46 106.49
03:30.455 30 8.13 0.47 106.52
03:30.736 30 8.04 0.53 106.59
03:31.119 30 7.82 0.57 106.64
03:31.346 30 7.75 0.60 106.68
03:31.391 30 7.54 0.67 106.72
03:31.664 30 7.45 0.74 106.76
03:32.389 30 7.24 0.77 106.78
03:32.962 30 5.13 8.13 108.33
03:33.588 30 4.23 6.77 107.05
03:33.740 30 4.03 4.56 106.83
03:34.628 30 3.41 4.39 107.35
03:34.914 30 3.49 4.54 107.37
03:36.365 30 3.43 4.59 107.45
03:36.492 30 3.51 4.57 107.54
03:36.630 30 3.59 4.58 107.54
03:37.090 30 3.63 4.54 107.60
03:37.233 30 3.73 4.61 107.55
