timestamp tagid tag_x tag_y tag_z tag_roll tag_pitch tag_yaw
MM:SS.xxx ID m m m deg deg deg
01:31.314 0 59.919496 -28.665639 -2.391140 5.54 -170.74 55.02
01:31.346 0 59.914196 -28.663210 -2.492596 4.81 -171.42 54.84
01:31.381 0 59.913292 -28.665189 -2.493501 4.79 -170.93 54.93
01:31.414 0 59.911483 -28.664845 -2.494417 6.66 -170.32 55.10
01:31.447 0 59.910214 -28.665537 -2.490747 5.28 -171.38 54.89
01:31.480 0 59.910334 -28.666649 -2.492666 6.17 -171.28 55.23
01:31.514 0 59.910817 -28.664332 -2.495341 6.64 -171.18 55.29
01:31.547 0 59.910705 -28.666102 -2.492910 5.01 -171.41 55.16
01:31.580 0 60.654437 -28.952405 -2.497112 7.23 -171.59 55.38
01:31.613 0 60.658964 -28.962389 -2.397382 6.43 -170.98 55.57
01:31.646 0 60.652433 -28.955775 -2.495039 6.93 -172.17 55.61
01:31.681 0 60.655126 -28.959101 -2.396212 5.66 -171.31 55.68
01:31.713 0 60.649697 -28.954012 -2.494567 5.79 -172.43 55.37
01:31.747 0 60.653602 -28.957139 -2.395966 5.65 -171.33 55.68
01:31.780 0 60.654247 -28.957965 -2.396845 5.31 -171.61 55.68
01:31.813 0 60.649944 -28.953115 -2.496699 6.02 -170.98 55.61
01:31.847 0 60.652196 -28.954169 -2.495413 5.20 -171.43 55.34
01:31.880 0 60.653203 -28.952829 -2.497920 7.03 -171.50 55.56
01:31.913 0 60.655362 -28.955376 -2.495864 5.22 -171.41 55.52
01:31.947 0 60.657866 -28.956979 -2.498193 5.53 -170.69 55.42
01:31.980 0 60.659952 -28.958135 -2.498170 6.94 -170.69 55.53
01:32.014 0 60.659296 -28.960086 -2.499335 5.47 -170.16 55.51
01:32.046 0 60.657967 -28.961005 -2.498007 7.05 -170.26 55.60
01:32.080 0 60.656122 -28.962323 -2.498911 7.08 -171.42 55.55
01:32.113 0 60.654392 -28.962407 -2.498518 6.99 -170.72 55.53
01:32.146 0 60.654427 -28.962017 -2.496406 6.92 -172.47 55.55
01:32.180 0 60.653893 -28.959856 -2.498258 6.97 -170.73 55.53
01:32.213 0 60.655649 -28.957712 -2.493845 5.92 -171.61 55.49
01:32.247 0 60.657186 -28.955027 -2.496060 6.58 -171.88 55.46
01:32.280 0 60.657802 -28.955621 -2.496439 6.34 -171.53 55.53
01:32.313 0 60.657811 -28.955837 -2.495192 5.81 -172.42 55.55
01:32.346 0 60.655699 -28.954473 -2.498452 6.86 -170.99 55.47
01:32.380 0 60.655034 -28.955950 -2.493902 5.94 -171.63 55.68
01:32.414 0 60.654398 -28.955735 -2.494670 5.67 -171.62 55.51
01:32.447 0 60.653803 -28.954288 -2.496231 6.35 -171.56 55.54
01:32.480 0 60.456548 -28.546656 -2.530638 173.99 1.04 -89.87
01:32.514 0 60.449096 -28.526058 -2.431880 173.68 0.59 -89.58
01:32.546 0 60.457638 -28.547966 -2.530710 173.65 1.36 -89.92
01:32.581 0 4.219493 3.448004 -2.761364 174.70 1.86 -89.86
01:32.614 0 4.211592 3.467446 -2.662865 174.53 0.79 -89.63
01:32.647 0 4.218369 3.445650 -2.757892 173.09 1.51 -89.72
01:32.680 0 4.217888 3.445748 -2.759280 174.11 1.53 -89.77
01:32.714 0 4.216836 3.445223 -2.760404 175.01 1.54 -90.00
01:32.747 0 4.207780 3.464081 -2.660169 173.03 -0.18 -89.48
01:32.780 0 4.216273 3.443568 -2.759541 174.21 0.81 -89.83
01:32.814 0 4.216970 3.443617 -2.758555 174.48 1.21 -89.73
01:32.846 0 4.217986 3.444209 -2.756971 173.51 1.18 -89.86
01:32.879 0 4.220024 3.446821 -2.758870 174.09 1.94 -89.88
01:32.914 0 4.220648 3.449636 -2.760031 174.14 0.83 -89.81
01:32.947 0 4.220675 3.450298 -2.758808 173.62 0.48 -89.54
01:32.980 0 4.221955 3.452081 -2.761680 175.00 1.24 -89.69
01:33.012 0 4.220537 3.452991 -2.760483 173.07 1.06 -89.64
01:33.046 0 4.220246 3.399604 -2.750368 174.65 0.40 -96.75
01:33.079 0 4.218310 3.401946 -2.752503 175.50 -0.00 -96.67
01:33.112 0 4.216917 3.403815 -2.751914 175.39 1.15 -96.72
01:33.146 0 4.214616 3.405810 -2.755227 176.07 0.34 -96.75
01:33.180 0 4.212665 3.405744 -2.752443 174.66 0.45 -96.57
01:33.214 0 4.213280 3.404952 -2.753245 175.23 1.41 -96.78
01:33.246 0 4.213980 3.404447 -2.753376 175.24 1.42 -96.60
01:33.279 0 4.215657 3.403991 -2.754322 176.09 1.42 -96.64
01:33.313 0 4.181606 3.390721 -2.768680 175.07 0.59 -96.60
01:33.347 0 4.132809 3.409872 -2.671667 174.84 2.71 -95.13
01:33.380 0 4.133332 3.407017 -2.673054 174.50 1.83 -94.93
01:33.413 0 4.143318 3.387613 -2.770516 175.25 2.24 -95.42
01:33.446 0 4.133957 3.404198 -2.676937 176.36 1.26 -95.07
01:33.480 0 4.143521 3.385160 -2.772501 175.98 2.04 -95.42
01:33.513 0 4.143654 3.384950 -2.771558 175.87 3.17 -95.47
01:33.546 0 4.143336 3.385631 -2.771863 176.14 1.85 -95.37
01:33.580 0 4.144921 3.385911 -2.767660 174.43 3.17 -95.18
01:33.613 0 4.146664 3.388546 -2.770407 176.32 2.65 -95.37
01:33.646 0 4.147449 3.387692 -2.770178 175.25 2.26 -95.24
01:33.679 0 4.147906 3.386422 -2.771263 176.12 1.83 -95.36
01:33.714 0 4.148518 3.384851 -2.770274 176.15 2.85 -95.42
01:33.746 0 4.146655 3.383239 -2.771299 176.17 1.84 -95.19
01:33.780 0 4.136572 3.398245 -2.674221 176.84 0.99 -94.89
01:33.813 0 4.145222 3.378417 -2.770406 176.32 2.34 -95.33
01:33.847 0 4.133395 3.397378 -2.668718 176.62 2.46 -95.01
01:33.880 0 4.143687 3.381293 -2.770043 176.34 1.97 -95.44
01:33.912 0 4.146847 3.379947 -2.767829 175.34 2.41 -95.30
01:33.946 0 4.149894 3.380269 -2.769311 176.32 1.59 -95.32
01:33.980 0 4.153582 3.381566 -2.768308 176.35 2.57 -95.37
01:34.014 0 4.154706 3.382332 -2.767222 176.60 2.84 -95.44
01:34.047 0 4.153802 3.383391 -2.765943 175.86 2.08 -95.21
01:34.080 0 4.154692 3.383825 -2.769523 176.12 2.41 -95.30
01:34.113 0 4.152973 3.384388 -2.769093 176.40 2.08 -95.43
01:34.146 0 4.149959 3.383880 -2.768102 175.68 1.31 -95.21
01:34.179 0 4.151303 3.385261 -2.769946 177.40 2.41 -95.38
01:34.215 0 4.151846 3.383605 -2.770231 176.13 1.79 -95.36
01:34.247 0 4.151739 3.381635 -2.768059 175.41 1.19 -95.42
01:34.279 0 4.154016 3.381075 -2.770134 177.18 1.57 -95.36
01:34.313 0 4.155661 3.379692 -2.765833 175.70 2.30 -95.27
01:34.347 0 4.146965 3.397556 -2.667219 175.77 0.17 -94.92
01:34.380 0 4.156303 3.379105 -2.768069 175.54 0.41 -95.21
01:34.413 0 4.156944 3.377482 -2.765709 175.59 1.67 -95.14
01:34.446 0 4.156016 3.381647 -2.767480 176.44 1.86 -95.43
01:34.479 0 4.155890 3.381381 -2.767076 176.44 2.24 -95.54
01:34.513 0 4.155552 3.381650 -2.768975 177.32 1.82 -95.48
01:34.546 0 4.153627 3.380228 -2.766227 175.54 2.33 -95.31
01:34.579 0 4.151271 3.381989 -2.768290 176.46 1.90 -95.44
01:34.612 0 4.149464 3.383782 -2.769085 176.17 3.21 -95.36
01:34.647 0 4.145466 3.385144 -2.769046 175.52 1.36 -95.26
01:34.679 0 4.139677 3.405471 -2.669574 174.76 2.24 -95.45
01:34.712 0 4.141548 3.404200 -2.673858 176.25 2.29 -95.56
01:34.747 0 4.151329 3.384128 -2.768352 175.22 2.21 -95.67
01:34.779 0 4.152740 3.383542 -2.768547 176.20 1.58 -95.74
01:34.812 0 4.158509 3.382627 -2.770060 175.78 0.71 -96.18
01:34.846 0 4.161049 3.380549 -2.769761 175.48 1.03 -96.23
01:34.879 0 4.163319 3.379942 -2.769157 176.63 1.84 -96.29
01:34.913 0 4.164221 3.375582 -2.767552 175.91 1.78 -96.07
01:34.946 0 4.142079 3.366504 -2.785664 176.18 0.69 -95.98
01:34.979 0 4.140492 3.368805 -2.783670 176.53 1.65 -96.05
01:35.013 0 4.138791 3.371993 -2.784445 176.50 1.68 -96.05
01:35.045 0 4.136538 3.374516 -2.782655 176.01 1.23 -95.90
01:35.079 0 4.138136 3.376782 -2.783942 175.66 1.64 -96.17
01:35.113 0 4.138587 3.378283 -2.786173 176.37 0.76 -95.98
01:35.145 0 4.141478 3.377166 -2.784868 176.44 1.70 -96.03
01:35.180 0 4.134819 3.391226 -2.682693 175.61 0.87 -95.70
01:35.212 0 4.144740 3.371115 -2.782877 176.49 2.22 -96.16
01:35.246 0 4.145072 3.370320 -2.783926 176.32 1.86 -96.09
01:35.279 0 4.143480 3.370452 -2.783103 176.76 0.95 -96.06
01:35.314 0 4.135750 3.386244 -2.683750 176.32 1.58 -95.64
01:35.346 0 4.142743 3.368537 -2.782377 175.53 0.93 -96.48
01:35.379 0 4.145014 3.366646 -2.783040 176.31 1.78 -96.70
01:35.412 0 4.136713 3.380998 -2.683621 176.12 0.95 -96.37
01:35.447 0 4.145514 3.363956 -2.781310 176.79 1.18 -96.60
01:35.482 0 4.146050 3.364618 -2.783880 177.20 1.67 -96.74
01:35.519 0 4.142981 3.366047 -2.782457 176.77 0.88 -96.49
01:35.552 0 4.141029 3.367396 -2.785538 177.20 1.36 -96.64
01:35.584 0 4.130586 3.383783 -2.685690 176.07 0.15 -96.43
01:35.613 0 4.131240 3.383722 -2.688397 176.97 0.44 -96.25
01:35.646 0 4.131021 3.384177 -2.684178 176.27 0.81 -96.32
01:35.679 0 4.140988 3.365761 -2.785390 176.96 2.04 -96.81
01:35.712 0 4.138350 3.362085 -2.785654 176.95 1.08 -97.17
01:35.746 0 4.139396 3.361885 -2.782959 176.39 1.83 -97.13
01:35.779 0 4.130259 3.379760 -2.685248 177.18 1.24 -97.06
01:35.813 0 4.138293 3.362005 -2.782673 175.39 0.86 -97.03
01:35.846 0 4.131710 3.379270 -2.687202 177.96 1.88 -97.10
01:35.880 0 4.130547 3.377799 -2.686099 176.64 1.84 -97.17
01:35.912 0 4.138727 3.359815 -2.784410 175.88 1.31 -97.36
01:35.946 0 4.133267 3.354469 -2.782940 176.49 0.87 -97.67
01:35.980 0 4.112629 3.349848 -2.800803 175.65 1.30 -97.56
01:36.013 0 4.112159 3.347788 -2.800204 174.93 0.84 -97.50
01:36.046 0 4.113551 3.343336 -2.800695 175.53 1.16 -97.60
01:36.078 0 4.116649 3.339086 -2.800775 177.22 1.93 -97.83
01:36.112 0 4.119350 3.335648 -2.799404 176.36 0.64 -97.90
01:36.145 0 4.122605 3.333834 -2.798242 177.43 1.07 -98.02
01:36.179 0 4.125507 3.330928 -2.797298 177.46 1.02 -98.01
01:36.213 0 4.127779 3.328389 -2.796070 176.40 1.33 -98.02
01:36.246 0 4.129560 3.328143 -2.794346 177.97 1.06 -98.03
01:36.279 0 4.132580 3.327535 -2.795711 178.63 1.28 -98.12
01:36.312 0 4.127384 3.321272 -2.798846 179.20 0.48 -98.47
01:36.345 0 4.128032 3.318960 -2.793661 177.97 1.07 -98.36
01:36.380 0 4.128249 3.317833 -2.793434 177.98 1.06 -98.36
01:36.413 0 4.127711 3.316837 -2.793295 178.05 1.46 -98.30
01:36.446 0 4.125943 3.319292 -2.793272 178.20 1.25 -98.25
01:36.479 0 4.124270 3.322652 -2.793605 178.42 0.96 -98.19
01:36.512 0 4.125322 3.324378 -2.796459 178.82 1.02 -98.40
01:36.546 0 4.116876 3.318069 -2.797026 177.87 -0.01 -98.53
01:36.581 0 4.105175 3.307461 -2.797426 178.97 1.75 -98.95
01:36.613 0 4.104660 3.308266 -2.794265 177.63 0.95 -98.73
01:36.646 0 4.104634 3.309155 -2.797862 178.15 0.68 -98.66
01:36.679 0 4.102519 3.308635 -2.799883 178.83 1.36 -98.60
01:36.711 0 4.100324 3.307394 -2.800418 178.67 1.89 -98.77
01:36.744 0 4.095909 3.306034 -2.797823 178.19 2.65 -98.51
01:36.780 0 4.091897 3.307051 -2.803773 179.57 1.55 -98.73
01:36.812 0 4.089507 3.304462 -2.800856 177.93 2.56 -98.51
01:36.845 0 4.070406 3.296586 -2.820589 178.58 2.79 -98.62
01:36.880 0 4.056369 3.281794 -2.818734 178.59 2.03 -98.50
01:36.912 0 4.057871 3.279232 -2.818950 179.31 3.41 -98.68
01:36.945 0 4.057773 3.274487 -2.818752 178.36 1.59 -98.44
01:36.978 0 4.060480 3.270697 -2.817031 179.31 3.41 -98.69
01:37.012 0 4.062726 3.267759 -2.817004 178.99 3.00 -98.78
01:37.045 0 4.065249 3.266798 -2.816206 179.35 2.14 -98.81
01:37.079 0 4.068021 3.267950 -2.816493 0.24 177.32 81.01
01:37.112 0 4.068145 3.269343 -2.815810 0.50 176.93 81.11
01:37.146 0 4.067282 3.271173 -2.814861 179.77 2.28 -98.65
01:37.178 0 4.067838 3.274702 -2.816434 0.66 177.18 81.35
01:37.212 0 4.067049 3.278173 -2.815932 179.67 2.32 -98.63
01:37.245 0 4.068505 3.283067 -2.817561 0.53 177.15 81.37
01:37.282 0 4.069019 3.286178 -2.818889 0.19 177.35 81.46
01:37.313 0 4.069472 3.288361 -2.822217 0.61 177.28 81.42
01:37.345 0 4.070488 3.286469 -2.821466 179.53 2.39 -98.43
01:37.378 0 4.073063 3.282899 -2.820826 178.17 2.82 -98.27
01:37.411 0 4.078477 3.279432 -2.822958 179.56 3.30 -98.49
01:37.444 0 4.086838 3.276098 -2.828354 0.14 175.82 81.40
01:37.478 0 4.095954 3.275153 -2.835974 1.29 177.19 81.50
01:37.510 0 4.109094 3.273771 -2.844494 1.94 177.23 81.42
01:37.544 0 4.106166 3.261075 -2.849765 1.05 178.16 81.52
01:37.578 0 4.111691 3.262270 -2.858933 179.94 -0.46 -98.26
01:37.611 0 4.115051 3.267420 -2.871318 179.11 -0.65 -98.14
01:37.644 0 4.117741 3.270581 -2.887408 0.49 178.82 81.37
01:37.679 0 4.117454 3.262783 -2.911840 0.09 177.54 80.89
01:37.711 0 4.103674 3.249274 -2.916036 179.45 1.99 -99.36
01:37.745 0 4.084834 3.240545 -2.852266 177.59 -0.90 -98.92
