timestamp tagid tag_x tag_y tag_z tag_roll tag_pitch tag_yaw
03:20.570 0 0.362645 -0.313284 2.100023 7.52 173.20 -26.41
03:20.605 0 0.321183 -0.245074 2.084290 175.29 8.20 155.43
03:20.634 0 0.294599 -0.179302 2.039158 175.90 -0.79 155.39
03:20.661 0 0.263792 -0.101327 2.057178 3.72 178.53 -26.96
03:20.695 0 0.246301 -0.034355 2.046220 1.58 157.41 -26.89
03:20.730 0 0.251064 0.044758 1.974435 168.47 21.69 156.98
03:20.762 0 0.229092 0.127360 2.040373 170.37 2.43 155.89
03:20.796 0 0.214306 0.181801 2.136698 167.31 25.99 156.88
03:21.362 0 0.497422 0.235404 1.891769 168.30 4.97 156.47
03:21.395 0 0.553197 0.175865 1.880216 166.41 8.22 157.18
03:21.427 0 0.622217 0.134422 1.861870 165.10 -3.67 156.84
03:21.461 0 0.681973 0.091775 1.831878 4.06 164.22 -25.15
03:21.494 0 0.759093 0.053145 1.731493 17.03 173.41 -28.06
03:21.527 0 0.801368 0.003140 1.735099 163.47 7.03 157.15
03:21.561 0 0.861764 -0.037375 1.794769 6.68 170.98 -24.66
03:21.594 0 0.922068 -0.100455 1.757103 166.10 0.38 157.06
03:21.628 0 0.978517 -0.155212 1.764249 167.32 0.10 156.76
03:21.697 0 1.099557 -0.261357 1.721564 169.80 -0.54 156.92
03:21.726 0 1.164551 -0.320431 1.669730 166.02 -1.19 156.97
03:21.760 0 1.224231 -0.365180 1.674513 170.39 -6.31 156.68
03:21.795 0 1.273969 -0.393635 1.437394 27.20 -175.18 -21.72
03:21.862 0 1.383041 -0.527494 1.589421 171.80 -7.87 155.97
03:22.392 0 1.184022 -0.802721 1.291919 1.23 -178.58 -24.11
03:22.492 0 1.079014 -0.640426 1.011972 34.32 -176.53 -26.53
03:22.560 0 0.961299 -0.633349 1.228579 0.73 -177.89 -24.61
03:22.592 0 0.935496 -0.579015 1.000994 31.74 177.91 -28.64
03:22.694 0 0.797636 -0.610696 0.946205 31.31 176.28 -29.30
03:22.726 0 0.752886 -0.621794 0.949951 29.89 178.26 -30.17
04:21.877 0 -0.063542 -0.508871 0.812289 6.76 -179.03 -30.84
04:21.910 0 -0.062638 -0.472896 0.780602 12.12 -176.72 -31.16
04:21.944 0 -0.065591 -0.436375 0.821666 7.86 -178.13 -31.17
04:21.978 0 -0.064937 -0.411459 0.835987 7.66 -177.62 -31.37
04:22.011 0 -0.067116 -0.399416 0.846952 8.40 179.72 -31.75
04:22.044 0 -0.075886 -0.401888 0.887209 4.19 177.83 -31.32
04:22.077 0 -0.093269 -0.393160 0.896370 7.14 178.06 -31.70
04:22.153 0 -0.135854 -0.343818 0.912222 6.37 -177.20 -32.08
04:22.187 0 -0.146625 -0.302524 0.915423 8.49 -179.41 -32.03
04:22.217 0 -0.160531 -0.248339 0.928066 7.41 -178.30 -32.12
04:22.244 0 -0.177533 -0.185384 0.931298 6.22 -177.57 -32.24
04:31.813 0 -0.401079 0.918808 2.352661 158.89 5.05 159.15
04:31.878 0 -0.437539 0.854324 2.371782 172.69 0.50 158.75
04:31.912 0 -0.438206 0.819739 2.361293 178.13 3.96 158.01
04:32.043 0 -0.432962 0.788453 2.448342 166.05 -3.65 157.99
04:33.244 0 -0.325713 0.169639 2.554103 19.70 179.44 -23.90
04:33.280 0 -0.312297 0.128847 2.680262 173.87 5.15 158.66
04:33.312 0 -0.290594 0.121378 2.394625 26.14 -179.79 -23.58
04:33.377 0 -0.302143 0.105528 2.637549 168.69 4.28 159.16
04:33.445 0 -0.301037 0.105237 2.385395 27.29 179.18 -23.51
04:33.477 0 -0.321676 0.065247 2.658027 168.85 1.17 159.38
04:33.511 0 -0.309685 0.057332 2.545069 21.75 -179.99 -22.83
04:33.577 0 -0.303418 0.025505 2.380614 28.27 -179.93 -22.81
04:33.643 0 -0.289490 -0.007306 2.390894 28.22 -177.84 -21.57
04:33.844 0 -0.254173 -0.138271 2.679053 176.73 -1.24 160.75
04:34.910 0 -0.031898 -0.045132 2.122937 26.68 -171.01 -20.05
04:34.976 0 -0.027931 0.051181 2.222234 171.92 3.70 158.69
05:56.425 0 -1.070812 1.819493 4.382634 175.60 -5.23 156.55
05:56.493 0 -1.053279 1.797837 4.272189 12.43 178.96 -26.62
05:56.557 0 -1.048216 1.799952 4.250547 12.91 -179.45 -26.74
05:56.625 0 -1.071768 1.821035 4.370123 178.18 -4.74 156.37
05:56.659 0 -1.070131 1.830125 4.378343 2.87 -177.54 -24.69
05:56.693 0 -1.044648 1.818762 4.230795 12.91 179.84 -26.74
05:56.758 0 -1.065585 1.837366 4.370653 176.19 -3.75 156.36
05:56.826 0 -1.031629 1.821218 4.285986 9.43 177.29 -27.00
05:56.858 0 -1.025817 1.812449 4.249737 12.64 178.66 -26.83
05:57.159 0 -1.118916 1.816166 4.311094 10.33 178.67 -27.02
06:06.892 0 -1.136787 2.181904 5.519201 170.59 -6.64 160.38
06:06.925 0 -1.108641 2.158902 5.505498 174.44 -1.65 159.02
06:06.959 0 -1.074251 2.116555 5.421513 3.36 -179.02 -21.49
06:06.993 0 -1.052437 2.087747 5.464124 178.45 -0.03 158.87
06:07.026 0 -0.958918 2.191344 5.748696 177.00 -0.25 158.47
06:07.058 0 -0.915365 2.149469 5.657384 5.38 -177.55 -21.90
06:07.092 0 -0.861618 2.136955 5.713502 165.63 7.47 159.33
06:07.125 0 -0.816420 2.123735 5.650574 7.13 -177.61 -22.18
06:07.159 0 -0.764859 2.122322 5.633959 6.70 -175.56 -21.87
06:07.190 0 -0.708786 2.133844 5.681469 1.83 -175.55 -22.42
06:07.226 0 -0.676374 2.129641 5.582013 7.38 -172.75 -22.57
06:07.258 0 -0.628853 2.147062 5.668003 167.78 4.97 157.54
06:07.291 0 -0.584901 2.138098 5.588374 161.11 4.20 156.90
06:07.326 0 -0.537245 2.148021 5.604960 2.70 -171.24 -22.63
06:07.359 0 -0.480069 2.145353 5.606771 2.81 -169.47 -23.00
06:08.827 0 -0.458534 1.918334 5.574578 171.86 -12.99 156.44
06:08.859 0 -0.490446 1.926556 5.583252 171.08 4.66 156.62
06:08.892 0 -0.541226 1.929573 5.617617 170.08 -10.75 156.05
06:08.926 0 -0.562099 1.938001 5.585994 0.85 -174.10 -22.64
06:08.958 0 -0.588631 1.940081 5.607537 175.95 3.40 157.00
06:08.993 0 -0.601744 1.941357 5.615206 173.63 8.86 157.34
06:09.025 0 -0.620689 1.937054 5.605039 2.65 176.36 -23.41
06:09.060 0 -0.639596 1.927575 5.601115 3.17 -173.44 -23.08
06:09.127 0 -0.681404 1.911685 5.642103 176.38 3.37 157.57
06:09.159 0 -0.693822 1.897861 5.474467 14.89 175.89 -24.58
06:09.193 0 -0.717518 1.879673 5.436614 16.23 -178.86 -23.73
06:09.225 0 -0.749289 1.878329 5.628816 178.61 11.33 157.58
06:09.259 0 -0.763188 1.874452 5.590777 169.28 7.78 158.47
06:09.292 0 -0.790856 1.874031 5.627014 174.29 -2.13 157.76
06:09.326 0 -0.818018 1.871641 5.618192 177.28 11.72 157.54
06:09.357 0 -0.853636 1.871569 5.599077 177.34 14.48 157.41
06:09.390 0 -0.893368 1.878387 5.629032 1.97 -178.41 -22.99
06:09.425 0 -0.930481 1.876704 5.617286 172.70 12.45 157.38
06:09.457 0 -0.968514 1.871450 5.600939 172.29 10.07 157.86
06:09.491 0 -1.016165 1.869875 5.571640 172.63 8.07 157.72
06:09.526 0 -1.046392 1.868079 5.562537 173.63 -4.91 157.85
06:09.559 0 -1.081047 1.862899 5.554851 172.49 7.63 158.14
06:09.591 0 -1.113681 1.856814 5.481160 167.84 17.43 158.82
06:09.623 0 -1.181191 1.868043 5.566862 2.92 167.16 -24.09
06:09.657 0 -1.227862 1.860667 5.480850 174.06 -4.07 157.09
06:09.691 0 -1.292614 1.864985 5.458889 174.42 3.19 157.73
06:09.725 0 -1.347427 1.881811 5.453915 177.97 22.49 156.17
06:09.758 0 -1.416858 1.875033 5.402888 173.52 -0.50 157.72
06:10.157 0 -1.397909 2.075704 5.108295 3.65 179.22 -24.32
06:10.190 0 -1.354132 2.088114 5.072809 2.10 178.52 -23.33
06:10.225 0 -1.293462 2.109647 5.071006 178.60 0.31 157.00
06:10.290 0 -1.183361 2.137656 5.064670 177.13 3.54 156.69
06:10.325 0 -1.122987 2.143887 5.002519 3.39 179.25 -24.42
06:10.390 0 -1.043692 2.171676 4.936702 3.81 -177.34 -24.45
06:10.890 0 -1.016635 2.123297 4.716895 168.64 -3.50 157.98
06:10.923 0 -1.052145 2.091737 4.729627 169.61 -2.87 158.12
07:08.222 0 -3.379765 1.654204 7.948261 176.87 -7.50 166.17
07:08.250 0 -3.320958 1.660419 7.912115 173.70 -4.36 167.54
07:08.284 0 -3.303614 1.669790 7.918138 175.29 -4.79 167.16
07:08.316 0 -3.294296 1.678202 7.890610 176.42 -4.49 167.45
07:08.352 0 -3.272800 1.684016 7.858544 174.50 -0.12 167.24
07:08.383 0 -3.263979 1.693343 7.782447 169.60 -2.26 167.16
07:08.415 0 -3.247069 1.705575 7.769216 175.69 -6.75 166.56
07:08.447 0 -3.266228 1.724425 7.799509 175.77 -6.43 165.85
07:08.479 0 -3.265387 1.748580 7.762897 176.33 -4.69 165.80
07:08.513 0 -3.282867 1.765172 7.742268 172.82 -6.24 166.33
07:08.547 0 -3.306820 1.777279 7.675311 171.91 -5.53 166.07
07:08.579 0 -3.332740 1.788654 7.629439 173.04 -4.94 165.85
07:08.613 0 -3.358671 1.785158 7.593032 176.23 -3.01 165.97
07:08.646 0 -3.375697 1.788397 7.559442 174.90 -7.46 165.98
07:09.314 0 -3.329153 1.952560 7.269834 0.50 177.46 -16.97
07:09.346 0 -3.243922 1.970635 7.078252 19.55 172.82 -22.28
07:09.377 0 -3.238931 2.001478 7.287224 172.08 -5.23 163.02
07:09.445 0 -3.140693 2.027035 7.344323 171.22 -3.08 162.95
07:09.478 0 -3.083523 2.017317 7.269627 164.76 12.91 164.79
07:09.514 0 -3.062835 2.023223 7.355493 169.38 -3.00 163.20
07:09.545 0 -3.015814 2.044396 7.388702 178.65 4.44 161.92
07:09.577 0 -2.960875 2.049551 7.365059 170.73 1.25 162.57
07:09.612 0 -2.889333 2.078431 7.307377 164.86 10.39 162.88
07:09.645 0 -2.831951 2.133285 7.341868 169.60 -7.17 162.32
07:09.680 0 -2.762835 2.168975 7.274469 5.63 -178.92 -19.51
07:09.714 0 -2.703231 2.189672 7.336810 166.86 -1.90 161.42
07:09.746 0 -2.625069 2.170617 7.078928 16.77 -176.57 -20.58
07:09.779 0 -2.585848 2.204550 7.344602 167.73 -3.55 160.94
07:09.847 0 -2.512395 2.213931 7.343413 167.40 -13.89 160.18
07:09.881 0 -2.496009 2.195238 7.318376 165.99 3.07 159.97
07:09.913 0 -2.497922 2.165776 7.342209 169.61 -12.40 159.90
07:09.946 0 -2.488474 2.122435 7.347109 167.38 -6.60 160.11
07:09.980 0 -2.498694 2.064563 7.345892 168.39 -10.57 159.80
07:10.013 0 -2.491571 2.009340 7.348345 168.35 -9.02 159.57
07:10.045 0 -2.494174 1.954125 7.356089 167.39 -3.62 159.62
07:10.079 0 -2.498780 1.905909 7.369995 169.70 -10.42 159.83
07:10.113 0 -2.495041 1.862999 7.390663 174.29 -6.94 159.93
07:10.246 0 -2.074765 1.400127 7.323256 176.54 -7.91 172.46
07:10.280 0 -2.049251 1.386813 7.349222 14.56 -175.60 -5.91
07:10.312 0 -2.025560 1.364643 7.354159 178.67 -8.72 172.88
07:10.347 0 -2.023422 1.355580 7.330794 14.84 -169.90 -5.61
07:10.378 0 -2.012342 1.340255 7.367562 4.00 -160.88 -6.26
07:10.415 0 -2.016675 1.334453 7.378962 5.15 -168.30 -5.90
07:10.446 0 -2.033491 1.343718 7.273808 24.87 -174.90 -5.31
07:10.478 0 -2.044131 1.309042 7.387565 179.71 -7.01 173.71
07:10.511 0 -2.064773 1.276552 7.430635 2.92 -163.16 -5.78
07:10.545 0 -2.116887 1.221914 7.373463 177.77 -5.90 174.16
07:10.580 0 -2.136351 1.207135 7.259905 28.63 -176.94 -5.18
07:10.613 0 -2.133358 1.137696 7.409191 1.10 -170.10 -5.37
07:10.644 0 -2.132379 1.092839 7.417121 2.53 -170.38 -5.07
07:10.712 0 -1.862404 0.581511 5.845255 34.80 -177.82 -4.24
07:10.746 0 -1.851348 0.528742 5.957519 31.76 -178.37 -4.02
07:10.778 0 -1.860682 0.499004 5.920117 32.79 -179.16 -4.37
07:10.813 0 -1.860428 0.420927 6.096979 4.15 -165.17 -4.37
07:10.845 0 -1.852968 0.390430 6.090016 4.23 -169.06 -4.52
07:10.877 0 -1.858154 0.359564 6.050197 3.79 -172.97 -3.78
07:10.912 0 -1.874456 0.311023 6.045101 4.65 -167.49 -4.46
07:10.945 0 -1.868028 0.264659 6.058597 9.42 -165.42 -3.97
07:10.979 0 -1.883249 0.257292 5.880443 33.90 179.28 -3.47
07:11.011 0 -1.886490 0.154197 5.977022 9.73 -162.84 -4.10
07:11.379 0 -2.254183 0.245052 5.828532 15.73 -170.61 -5.77
07:11.413 0 -2.283644 0.323693 5.821703 8.19 167.89 -5.28
07:11.446 0 -2.320510 0.409345 5.844327 6.17 165.95 -6.40
07:11.476 0 -2.375331 0.497236 5.855216 8.55 -171.19 -6.74
07:11.512 0 -2.420414 0.586028 5.870391 9.58 -171.65 -6.94
07:11.547 0 -2.325826 0.789248 5.844349 11.37 -168.48 -7.76
07:11.578 0 -2.392701 0.894672 5.855897 0.14 167.28 -7.75
07:11.611 0 -2.449678 0.997684 5.825120 8.27 -169.37 -8.37
07:11.644 0 -2.501520 1.091274 5.848548 5.30 -171.66 -7.99
07:11.678 0 -2.545682 1.180405 5.785523 6.98 -176.43 -7.92
08:20.061 0 -3.355776 4.239204 7.888638 169.48 -3.42 179.27
08:20.097 0 -3.366373 4.227966 7.874140 164.60 1.27 179.22
08:20.130 0 -3.371358 4.234052 7.939395 172.25 10.30 179.67
08:20.164 0 -3.377226 4.227179 7.854770 176.02 19.11 178.97
08:20.197 0 -3.372177 4.249072 7.968553 177.40 13.91 178.65
08:20.230 0 -3.372488 4.264714 7.958348 3.82 165.96 -2.47
08:20.262 0 -3.389653 4.277067 8.056347 168.70 4.51 179.85
08:20.295 0 -3.411762 4.285284 8.045969 172.02 -10.05 179.00
08:20.363 0 -3.402418 4.319761 8.020964 170.83 12.54 179.96
08:20.396 0 -3.436975 4.333734 8.081378 169.21 9.14 179.43
08:20.430 0 -3.457711 4.346129 8.025592 175.27 -10.26 179.75
08:20.463 0 -3.466452 4.351122 7.990890 168.16 15.14 -179.26
08:20.495 0 -3.488097 4.372589 8.150492 177.31 14.44 178.60
08:20.530 0 -3.506401 4.369242 8.147254 166.47 4.88 -179.69
08:20.563 0 -3.512888 4.371587 8.176872 166.65 -0.23 179.81
08:20.596 0 -3.491532 4.370322 8.046227 162.94 2.67 179.55
08:20.628 0 -3.488601 4.389213 8.140524 170.53 -3.61 -179.78
08:20.663 0 -3.463726 4.398434 8.089712 171.92 13.68 -179.81
08:24.627 0 -4.157723 4.099615 6.106473 176.90 -7.24 -178.96
08:24.660 0 -4.174861 4.083733 6.002257 173.36 -4.14 -178.22
08:24.695 0 -4.203243 4.054961 6.022954 6.59 174.47 1.85
08:24.728 0 -4.200840 4.034995 6.026518 179.31 -7.60 -178.45
08:24.761 0 -4.186344 4.022435 5.996910 177.41 -2.29 -178.16
08:24.827 0 -4.146700 3.986740 6.004676 6.86 174.21 1.83
08:24.863 0 -4.155686 3.983899 5.929397 179.80 4.96 -177.24
08:24.894 0 -4.152587 3.989400 5.965757 11.64 175.16 1.51
08:24.927 0 -4.146476 4.005831 5.915866 13.93 -178.50 2.34
08:24.961 0 -4.185784 4.027459 5.886034 3.42 -163.17 1.75
08:24.994 0 -4.175161 4.056237 5.942829 0.42 176.24 1.38
08:25.027 0 -4.214456 4.073438 6.047085 176.99 -11.07 -179.81
08:25.061 0 -4.243065 4.112176 5.889025 175.99 5.57 -178.21
08:25.093 0 -4.296347 4.121912 6.032987 2.70 173.37 0.92
08:25.126 0 -4.339077 4.146231 5.860110 170.70 4.15 -178.46
08:25.160 0 -4.382256 4.154008 5.989642 0.10 -170.39 0.87
08:25.195 0 -4.410090 4.170189 5.970121 4.69 172.24 1.19
08:25.227 0 -4.436781 4.178366 5.997297 0.16 -171.33 0.96
08:25.261 0 -4.439946 4.194264 5.902295 175.51 -1.24 -178.66
08:25.293 0 -4.449604 4.210476 5.912315 2.50 165.05 0.50
08:25.328 0 -4.462926 4.232034 5.921896 172.98 1.36 -178.61
08:25.361 0 -4.473228 4.251002 5.890336 177.50 12.46 -178.61
08:25.395 0 -4.474359 4.252800 5.960825 2.75 171.82 1.49
08:25.426 0 -4.459106 4.263756 5.814171 171.80 5.63 -178.77
08:25.461 0 -4.425132 4.252565 5.904571 175.74 -1.72 -178.94
08:25.493 0 -4.367843 4.255000 5.706241 164.95 -0.85 -179.42
08:25.527 0 -4.259815 4.247517 5.921174 2.54 169.55 0.32
08:25.561 0 -4.227886 4.220302 5.837603 174.20 -0.09 -179.13
08:25.595 0 -4.188569 4.182131 5.943730 3.20 174.13 0.71
08:25.628 0 -4.167846 4.153158 5.773324 170.84 -1.80 -179.07
08:25.662 0 -4.128743 4.130929 5.839964 178.79 7.85 -179.18
08:25.695 0 -4.126166 4.116758 5.885714 3.62 173.55 1.61
08:25.729 0 -4.096979 4.090036 5.925918 7.80 -178.69 1.36
08:25.760 0 -4.115468 4.079022 5.888117 11.53 176.81 0.77
08:25.795 0 -4.129077 4.088589 5.825489 0.27 174.20 0.57
08:25.827 0 -4.134249 4.108452 5.844665 2.03 170.46 0.64
08:25.860 0 -4.140137 4.127149 5.918392 176.60 -2.90 -179.10
08:25.894 0 -4.150382 4.158971 5.811366 3.32 -166.18 0.94
08:25.926 0 -4.124705 4.162962 5.875025 3.70 169.35 0.32
08:44.421 0 -1.713499 4.166045 -0.112935 178.69 5.26 154.71
08:44.521 0 -1.736096 4.129808 -0.248524 174.51 1.77 156.20
08:44.555 0 -1.749837 4.078348 -0.205190 167.89 -1.40 156.57
08:44.590 0 -1.834638 3.988201 -0.180153 168.78 -1.35 156.52
08:44.655 0 -1.902438 3.826625 -0.295734 0.78 169.79 -22.10
08:44.689 0 -1.900216 3.764743 -0.234252 3.61 175.34 -22.72
08:44.721 0 -1.947032 3.693293 -0.297795 2.23 171.40 -22.19
08:44.756 0 -1.919915 3.637574 -0.210372 1.26 176.02 -22.97
08:44.790 0 -1.915493 3.583774 -0.342060 171.67 4.87 157.03
08:44.822 0 -1.846500 3.569529 -0.333352 170.76 6.91 156.17
08:44.856 0 -1.813722 3.564490 -0.344412 169.44 -0.16 156.94
08:44.921 0 -1.827722 3.607663 -0.372819 171.89 4.54 156.43
08:44.955 0 -1.800425 3.608677 -0.344623 176.21 8.63 156.18
08:44.989 0 -1.728447 3.630677 -0.232098 2.35 176.40 -23.19
08:45.022 0 -1.646608 3.673347 -0.160845 179.68 1.71 156.83
08:45.056 0 -1.609785 3.713926 -0.179402 3.22 -176.83 -22.25
08:45.088 0 -1.626252 3.703445 -0.391310 11.86 -163.42 -21.93
08:45.121 0 -1.592709 3.676096 -0.252397 178.66 6.47 156.30
08:45.155 0 -1.563255 3.675177 -0.111465 5.46 -177.74 -22.63
08:45.223 0 -1.581169 3.625507 -0.301770 170.93 6.44 155.68
08:45.255 0 -1.591677 3.552460 -0.158387 172.87 2.70 155.64
08:45.290 0 -1.572511 3.503979 -0.130312 174.00 -4.81 156.12
08:45.325 0 -1.620504 3.434021 -0.151687 174.30 -5.66 155.88
08:45.355 0 -1.642896 3.371767 -0.238895 167.71 1.06 155.16
08:45.388 0 -1.613199 3.306686 -0.157189 7.65 174.38 -24.58
08:45.422 0 -1.581529 3.239450 -0.184224 179.28 1.84 155.44
08:45.456 0 -1.546070 3.201886 -0.230761 8.32 -177.32 -23.16
08:45.488 0 -1.564073 3.162735 -0.563574 163.03 1.97 155.57
08:45.522 0 -1.498132 3.082598 -0.263483 6.46 179.03 -23.63
08:45.555 0 -1.477037 3.002062 -0.314184 177.55 -1.27 155.70
08:45.587 0 -1.430836 2.976350 -0.426479 172.03 -6.64 155.15
08:45.622 0 -1.364439 2.939971 -0.375084 173.10 -6.52 155.71
08:45.654 0 -1.315799 2.902653 -0.428435 173.15 -7.00 155.97
08:45.722 0 -1.310049 2.851595 -0.629572 175.75 -1.06 156.32
08:45.755 0 -1.340016 2.825443 -0.576713 177.81 -9.80 155.51
08:45.789 0 -1.398314 2.833478 -0.511016 0.62 -177.72 -23.40
08:45.857 0 -1.500557 2.804915 -0.569715 177.36 -12.82 155.05
08:45.958 0 -1.551277 2.809444 -0.788539 173.87 -2.99 154.67
08:45.988 0 -1.527329 2.801208 -0.809052 173.52 -4.67 154.59
08:46.022 0 -1.505696 2.799665 -0.902643 172.78 -5.02 153.38
08:46.088 0 -1.478686 2.813142 -1.131749 166.21 -1.24 153.99
08:46.122 0 -1.418567 2.789745 -0.921966 176.99 -7.97 154.80
08:46.156 0 -1.439799 2.813664 -1.083186 172.13 -2.21 154.13
08:46.189 0 -1.434067 2.825334 -0.927294 4.96 -179.81 -24.46
08:46.289 0 -1.580668 2.801422 -1.008657 15.40 -177.91 -23.53
08:46.490 0 -1.666804 2.816530 -1.222448 8.85 175.41 -23.71
08:46.589 0 -1.853429 2.837247 -1.315244 17.96 -168.34 -22.02
08:46.690 0 -1.909661 2.792321 -1.384862 178.21 -0.21 156.75
08:46.722 0 -1.918303 2.793528 -1.432105 176.15 -5.51 155.54
08:46.757 0 -1.930327 2.779007 -1.378815 3.02 -173.92 -23.30
08:46.789 0 -1.957033 2.793053 -1.497558 175.75 -2.37 156.26
08:46.823 0 -1.993339 2.800770 -1.614247 175.08 3.86 155.79
08:46.890 0 -1.989002 2.840655 -1.623900 172.59 -0.32 155.86
08:46.922 0 -2.000082 2.849832 -1.564108 0.72 -169.00 -24.03
08:46.956 0 -2.007355 2.886300 -1.727522 172.16 -0.65 156.62
08:46.991 0 -1.993232 2.886810 -1.631220 3.12 177.30 -22.69
08:47.056 0 -1.998848 2.866179 -1.681313 174.12 -7.77 156.31
08:47.123 0 -2.004474 2.839705 -1.779186 175.31 -5.08 156.99
08:47.156 0 -2.001947 2.839042 -1.923885 171.49 -0.76 157.69
08:47.190 0 -1.999942 2.798122 -1.830490 179.60 -5.42 157.96
08:47.258 0 -2.033773 2.823965 -1.921548 176.38 -2.88 158.43
08:47.324 0 -2.089878 2.861912 -1.978871 177.18 -1.65 158.33
08:47.355 0 -2.108083 2.859777 -1.999860 175.65 -0.56 158.68
08:47.391 0 -2.100244 2.861839 -2.007433 177.24 -3.87 158.38
08:47.423 0 -2.100921 2.863786 -2.061360 174.62 -3.56 158.47
08:47.455 0 -2.097907 2.857906 -2.073731 178.07 -3.13 158.03
08:47.491 0 -2.094347 2.871369 -2.122639 178.10 -3.13 157.92
08:47.523 0 -2.101274 2.856398 -2.124367 178.24 -3.08 157.99
08:47.555 0 -2.103564 2.853367 -2.120928 0.83 -178.55 -21.92
08:47.589 0 -2.107860 2.857033 -2.136958 3.12 -167.96 -22.71
08:47.622 0 -2.115571 2.884568 -2.299185 174.45 -2.40 157.52
08:47.656 0 -2.122339 2.847387 -2.216549 17.97 179.24 -22.48
08:47.691 0 -2.156241 2.849853 -2.296806 177.07 -4.27 157.63
08:47.722 0 -2.185393 2.857245 -2.274119 178.25 -2.81 157.74
08:47.754 0 -2.235143 2.879890 -2.347065 179.10 4.50 157.66
08:47.789 0 -2.286838 2.891010 -2.302967 3.00 -170.87 -22.20
08:47.822 0 -2.352135 2.929661 -2.442838 173.13 1.93 158.11
08:47.856 0 -2.415805 2.928727 -2.388277 177.37 0.29 158.58
08:47.889 0 -2.459774 2.965907 -2.489868 25.54 -179.20 -23.08
08:47.922 0 -2.507606 2.958962 -2.500044 174.21 4.44 158.93
08:47.954 0 -4.182802 3.139354 -2.683442 179.00 -8.17 157.73
08:47.988 0 -4.214055 3.130303 -2.795494 176.79 5.00 159.00
08:48.023 0 -4.252589 3.092991 -2.798263 175.78 1.21 158.43
08:48.055 0 -4.287263 3.068935 -2.862737 173.90 6.74 159.16
08:48.089 0 -4.324096 3.026611 -2.778893 178.86 -3.80 158.53
08:48.121 0 -4.339187 3.052440 -2.986606 28.87 179.63 -23.49
08:48.156 0 -4.390597 3.006370 -2.865058 179.75 3.50 159.44
08:48.189 0 -4.415205 3.003031 -2.849934 18.91 176.47 -22.65
08:48.223 0 -4.436651 3.002401 -2.849262 3.18 -177.31 -21.24
08:48.255 0 -4.458855 3.006626 -2.858647 6.73 -176.43 -20.96
08:48.289 0 -4.478345 3.019274 -2.856664 11.65 179.69 -21.42
08:48.322 0 -4.507090 3.016259 -2.879753 1.07 175.80 -19.85
08:48.356 0 -4.541262 3.019508 -2.857203 2.04 176.73 -20.36
08:48.388 0 -4.566315 3.042563 -2.885976 4.45 174.75 -20.33
08:48.455 0 -4.609758 3.058314 -2.879366 2.59 172.50 -19.88
08:48.490 0 -4.613579 3.085254 -2.909602 0.35 170.34 -20.19
08:48.523 0 -4.616495 3.115915 -2.852954 1.76 174.54 -20.41
08:48.556 0 -4.680273 2.848231 -2.918226 7.44 167.64 -19.78
08:48.588 0 -4.655172 2.924462 -2.954600 0.15 168.04 -18.55
08:48.623 0 -4.645304 2.971914 -2.826727 5.93 171.00 -20.04
08:48.654 0 -4.616199 3.036121 -2.817963 4.79 169.83 -20.45
08:48.688 0 -4.595555 3.112151 -2.837672 2.67 168.17 -19.92
08:48.722 0 -4.557291 3.149700 -2.799187 9.42 167.45 -21.10
08:48.755 0 -4.529432 3.172170 -2.784766 0.00 176.25 -20.59
08:48.788 0 -4.486912 3.197675 -2.844906 173.49 9.31 160.64
08:48.822 0 -4.450083 3.196772 -2.764713 178.49 1.58 159.49
08:48.855 0 -4.398674 3.208714 -2.808104 176.47 6.85 159.81
08:48.888 0 -4.352677 3.207460 -2.748775 178.28 0.33 158.66
08:48.923 0 -4.296490 3.223175 -2.814785 173.84 8.21 159.13
08:48.955 0 -4.242322 3.210165 -2.735391 177.89 -1.38 157.77
08:48.988 0 -4.193895 3.210911 -2.767986 178.39 5.63 158.03
08:49.021 0 -4.161675 3.214364 -2.756619 177.06 6.02 158.15
08:49.055 0 -4.119300 3.222475 -2.693093 178.73 -4.74 156.80
08:49.088 0 -4.085343 3.243449 -2.734730 178.53 8.70 156.93
08:49.121 0 -4.056916 3.256936 -2.707677 2.04 170.41 -24.00
08:49.155 0 -4.028213 3.271045 -2.740149 174.85 5.80 156.82
08:49.189 0 -4.011921 3.272272 -2.698496 176.97 4.71 156.66
08:49.222 0 -3.993714 3.263873 -2.634726 4.54 172.88 -24.04
08:49.254 0 -3.982368 3.263817 -2.674618 176.15 6.03 155.13
08:49.289 0 -3.960513 3.245034 -2.594194 6.62 175.91 -24.65
08:49.322 0 -3.932149 3.219990 -2.641680 177.61 1.09 155.54
08:49.356 0 -3.887504 3.188542 -2.590362 2.52 179.26 -24.26
08:49.389 0 -3.812134 3.171335 -2.635435 178.74 1.49 155.63
08:49.422 0 -3.727884 3.150416 -2.637081 178.88 1.99 155.32
08:49.454 0 -3.637525 3.133371 -2.628462 177.76 1.20 156.02
10:43.460 0 -2.959683 3.068216 5.537316 176.56 2.65 150.06
10:43.495 0 -2.958546 3.025753 5.395824 1.10 176.28 -29.50
10:43.528 0 -2.962539 3.005568 5.457218 179.06 4.09 150.75
10:43.560 0 -2.962906 2.965959 5.453905 3.13 177.46 -28.98
10:43.593 0 -2.964150 2.924919 5.496426 3.43 175.47 -29.10
10:43.626 0 -2.969979 2.892354 5.704073 5.44 170.21 -30.10
