timestamp tagid tag_x tag_y tag_z tag_roll tag_pitch tag_yaw
00:33.633 0 -0.120170 -1.215793 2.142926 0.81 173.65 -24.65
00:33.665 0 -0.106457 -1.178827 2.141680 0.21 174.85 -24.31
00:33.699 0 -0.096296 -1.123225 2.134242 179.42 3.81 155.49
00:44.364 0 1.688343 -1.684687 8.271941 16.61 -177.59 -12.22
00:44.404 0 1.623733 -1.814129 8.081004 164.36 -11.26 164.17
00:44.435 0 1.590221 -1.925676 8.235306 170.15 -14.48 163.94
00:44.467 0 1.594670 -1.994853 8.236100 173.69 -15.10 165.23
00:44.567 0 1.547895 -2.076894 8.050061 13.91 178.26 -12.88
00:44.603 0 1.538130 -2.107729 8.128945 168.91 -6.87 164.82
00:44.699 0 1.405825 -2.130365 7.676249 26.79 -175.51 -11.49
00:44.731 0 1.433062 -2.147183 7.964779 172.18 -8.41 165.12
00:44.767 0 1.403018 -2.146089 8.032967 174.35 -12.08 165.08
00:44.799 0 1.373937 -2.115334 8.013452 18.59 -175.41 -11.57
00:44.864 0 1.383506 -2.029577 7.984250 8.85 173.69 -12.90
00:44.898 0 1.425487 -1.984416 8.062557 170.61 -4.59 165.64
00:44.933 0 1.444508 -1.921813 7.804115 21.08 -176.09 -12.24
00:44.965 0 1.538175 -1.888974 7.873332 165.91 -8.90 165.50
00:44.998 0 1.619173 -1.860451 7.853400 167.72 -6.14 166.03
00:45.032 0 1.717690 -1.822287 7.978022 3.43 -179.04 -12.50
00:45.066 0 1.730070 -1.814515 7.689422 19.74 -172.66 -10.20
00:45.098 0 1.764537 -1.843266 7.793682 165.52 -7.86 164.23
00:45.165 0 1.749997 -1.919851 7.835229 166.70 -9.92 164.80
00:45.197 0 1.749151 -1.987295 7.863913 169.06 -6.26 165.09
00:45.233 0 1.719274 -2.062217 7.862271 169.43 -5.99 166.16
00:45.265 0 1.685369 -2.113487 7.690512 22.73 -176.76 -10.41
00:45.331 0 1.701913 -2.309230 7.847514 174.76 -6.01 166.79
00:45.365 0 1.704121 -2.381867 7.845035 173.52 -2.78 166.71
00:45.399 0 1.726554 -2.454147 7.812109 12.01 178.27 -11.86
00:45.436 0 1.756740 -2.523656 7.836624 2.47 -176.14 -12.29
00:45.464 0 1.766954 -2.565484 7.721078 173.33 -7.02 166.61
00:45.498 0 1.819366 -2.639724 7.717273 19.17 -175.16 -10.82
00:45.534 0 1.873083 -2.684383 7.671091 23.29 -172.03 -9.39
00:45.567 0 1.906784 -2.708269 7.721513 175.66 -9.06 166.92
00:45.601 0 1.864675 -2.704123 7.567740 168.90 -11.23 166.17
00:45.633 0 1.894578 -2.751830 7.721577 20.70 -172.88 -9.41
00:45.666 0 1.877247 -2.770246 7.606682 172.79 -6.82 166.73
00:45.700 0 1.850448 -2.800444 7.586413 173.40 -9.54 166.68
00:45.732 0 1.847906 -2.823348 7.600600 172.75 -7.16 167.59
00:45.766 0 1.838950 -2.851236 7.684042 176.53 -11.46 168.80
00:45.798 0 1.790797 -2.836375 7.514872 173.13 -9.36 167.12
00:45.831 0 1.766680 -2.879220 7.667768 178.03 -10.81 168.89
00:45.865 0 1.755398 -2.873000 7.590034 171.42 -11.34 167.02
00:45.899 0 1.753171 -2.891536 7.693395 18.54 -179.59 -7.92
00:45.931 0 1.738567 -2.890924 7.595840 173.54 -11.13 168.09
00:45.967 0 1.734356 -2.912821 7.610027 178.73 -10.06 169.54
00:46.001 0 1.739017 -2.909454 7.680784 15.29 179.91 -7.46
00:46.033 0 1.716052 -2.875306 7.642591 2.17 -161.55 -10.86
00:46.066 0 1.716763 -2.835563 7.727925 13.17 -178.47 -7.79
00:46.100 0 1.677201 -2.789172 7.777617 12.41 179.90 -8.38
00:46.132 0 1.587331 -2.724906 7.721359 12.91 175.38 -8.13
00:46.166 0 1.506429 -2.684100 7.765783 0.51 179.19 -7.84
00:46.199 0 1.400680 -2.613393 7.766788 8.44 173.09 -8.29
00:46.231 0 1.307153 -2.545380 7.784606 177.10 -3.34 171.95
00:46.266 0 1.259015 -2.481821 7.757201 176.48 -6.16 170.05
00:46.301 0 1.205734 -2.452604 7.785031 15.23 -176.32 -6.87
00:46.332 0 1.152369 -2.415045 7.728378 173.14 -6.59 171.88
00:46.366 0 1.127795 -2.396940 7.723365 174.96 -0.43 172.45
00:46.400 0 1.087412 -2.378652 7.797222 176.09 -10.73 171.94
00:46.433 0 1.067637 -2.345696 7.751383 172.78 -5.03 172.88
00:46.468 0 1.026009 -2.299734 7.658269 19.82 -175.36 -5.88
00:46.500 0 0.994663 -2.284730 7.817422 174.63 -2.36 172.61
00:46.532 0 0.965682 -2.224462 7.832716 178.96 -8.13 172.99
00:46.566 0 0.920259 -2.161711 7.827719 178.80 6.12 173.17
00:46.600 0 0.904857 -2.067264 7.889430 178.57 -4.49 172.97
00:46.631 0 0.884747 -1.961898 7.890473 178.33 2.77 173.23
00:46.665 0 0.835210 -1.842958 7.790253 168.89 3.23 172.23
00:46.698 0 0.824143 -1.728691 7.846349 169.43 1.99 172.80
00:46.732 0 0.816451 -1.613363 7.909510 175.35 2.60 173.21
00:46.765 0 0.792759 -1.493767 7.686463 162.53 4.07 172.41
00:46.798 0 0.801660 -1.365200 7.862068 174.64 7.83 174.04
00:46.832 0 0.787231 -1.236746 7.814543 164.97 1.43 173.20
00:46.867 0 0.766212 -1.106966 7.905293 169.27 -4.94 173.03
00:46.899 0 0.779451 -1.021176 7.553724 168.68 17.08 172.56
00:46.933 0 0.761989 -0.893198 7.764196 166.57 9.43 172.95
00:46.966 0 0.746950 -0.767996 7.875765 168.01 -3.27 172.40
00:46.998 0 0.737478 -0.674099 7.725010 171.48 14.77 172.75
00:47.035 0 0.736976 -0.542998 7.772816 165.96 9.49 172.82
00:47.075 0 0.730699 -0.428060 7.708111 167.47 12.62 172.69
00:47.109 0 0.704755 -0.317398 7.670639 171.65 13.65 171.64
00:47.138 0 0.678576 -0.196455 7.731605 176.31 -4.18 172.77
00:48.067 0 0.888916 -1.146567 6.872574 153.79 -2.61 171.54
00:48.100 0 0.911868 -1.237472 7.213494 176.70 9.84 173.48
00:48.132 0 0.895758 -1.335460 7.188747 6.17 175.66 -6.94
00:48.165 0 0.875250 -1.453098 7.038402 174.65 12.87 174.27
00:48.198 0 0.865186 -1.547625 7.150182 171.73 -10.37 173.02
00:48.234 0 1.709349 -0.995344 6.991022 165.44 -8.46 164.06
00:48.268 0 1.681521 -1.097502 6.961024 164.64 -14.16 163.44
00:48.299 0 1.640654 -1.187137 6.965227 163.33 -5.12 163.77
00:48.332 0 1.573233 -1.304184 6.869597 168.71 -15.48 163.80
00:48.366 0 1.532256 -1.401026 6.900843 165.93 -10.52 163.56
00:48.400 0 1.525999 -1.486833 6.903306 167.86 -13.36 163.99
00:48.432 0 1.537837 -1.584930 6.810196 167.78 -15.77 163.42
00:48.466 0 1.563687 -1.697105 6.761226 167.53 -10.43 164.05
00:48.532 0 1.640292 -1.921709 6.723281 169.25 -10.41 164.61
00:48.565 0 1.672526 -2.042449 6.627536 167.82 -10.36 164.48
00:48.597 0 1.637366 -1.863169 6.625646 17.49 -177.17 -11.55
00:48.631 0 1.690746 -1.984004 6.637467 171.69 -16.25 164.69
00:48.665 0 1.712515 -2.098439 6.544396 168.16 -15.05 163.74
00:48.696 0 1.710153 -2.241214 6.590517 16.80 -179.01 -10.88
00:49.465 0 1.305811 -3.430304 3.756671 1.32 -173.13 -12.19
00:49.497 0 1.212163 -3.398102 3.743752 1.93 -167.68 -12.87
00:49.532 0 1.145131 -3.321331 3.765483 13.79 177.90 -12.17
00:49.564 0 1.132718 -3.347652 3.691414 176.37 -7.30 166.99
00:49.598 0 1.078283 -3.283179 3.691397 6.90 174.92 -12.79
00:49.631 0 1.012944 -3.209058 3.713051 9.95 178.28 -12.22
00:49.665 0 0.944034 -3.114572 3.607153 174.20 -3.89 167.04
00:49.699 0 0.874687 -3.041957 3.595207 175.27 -1.45 166.40
00:49.732 0 0.826717 -3.001208 3.595494 17.31 178.02 -13.78
00:50.332 0 0.730185 -2.527717 2.934987 21.52 -177.00 -17.17
00:50.364 0 0.813520 -2.469655 2.971405 162.96 2.01 164.46
00:50.399 0 0.897403 -2.407755 3.037266 170.08 -3.35 163.19
00:50.434 0 0.988223 -2.338260 3.079801 174.24 -7.36 162.70
00:50.467 0 1.059541 -2.276810 2.975589 169.85 -6.09 162.11
00:50.498 0 1.111094 -2.233268 2.941351 168.29 -3.36 162.27
00:50.534 0 1.193083 -2.174570 2.946661 171.67 -4.09 162.06
00:50.563 0 1.203216 -2.127939 2.589399 20.99 -170.12 -15.69
00:50.599 0 1.276265 -2.043051 2.894538 172.45 -9.04 161.99
00:50.633 0 1.313309 -1.969719 2.784267 167.64 -2.15 161.96
00:50.665 0 1.365915 -1.891098 2.732733 168.13 2.05 161.16
00:50.697 0 1.411129 -1.816070 2.662504 160.88 -3.15 159.73
00:50.732 0 1.454950 -1.739505 2.644832 167.19 0.03 160.82
00:50.764 0 1.497100 -1.670266 2.571172 164.58 1.49 160.23
00:50.798 0 1.536275 -1.590061 2.554562 163.89 -1.39 159.43
00:50.832 0 1.575094 -1.503271 2.505428 177.32 -13.97 162.01
00:50.865 0 1.579388 -1.453491 2.378068 156.12 -0.49 157.83
00:50.898 0 1.623961 -1.402697 2.443564 162.04 -5.64 157.84
00:50.932 0 1.646735 -1.353299 2.372250 158.57 -3.28 156.70
00:51.197 0 1.585059 -1.454525 2.195608 178.98 -12.89 160.16
00:51.264 0 1.586725 -1.545082 2.241546 175.84 -9.96 158.99
00:51.298 0 1.585616 -1.597466 2.234337 163.48 -11.18 156.77
00:51.332 0 1.583245 -1.633133 2.238369 173.75 -8.77 158.56
00:51.365 0 1.551432 -1.696633 2.229361 163.59 -13.84 157.63
00:51.397 0 1.508670 -1.768555 2.233372 162.95 -9.92 157.13
00:51.431 0 1.470521 -1.827083 2.248235 178.67 -11.30 159.89
00:51.464 0 1.405387 -1.900228 2.220232 172.85 -2.20 160.04
00:51.497 0 1.354266 -1.956017 2.207068 5.01 -172.08 -18.79
00:51.531 0 1.288767 -2.050131 2.246173 169.40 -13.07 159.86
00:51.565 0 1.210011 -2.117751 2.237775 167.08 -10.36 160.12
00:51.597 0 1.149013 -2.172176 2.212647 179.41 4.06 162.10
00:51.630 0 1.076681 -2.236929 2.196111 169.23 -12.91 160.82
00:51.664 0 1.056008 -2.312042 2.214369 4.58 175.64 -17.00
00:51.698 0 1.005374 -2.370893 2.164546 170.26 -5.55 162.04
00:51.730 0 0.976050 -2.426101 2.172391 4.87 174.80 -16.39
00:51.766 0 0.926074 -2.496630 2.151749 173.83 -8.35 162.70
00:51.798 0 0.893223 -2.579285 2.151287 5.96 175.19 -16.08
00:51.833 0 0.863532 -2.644206 2.120988 8.86 174.75 -15.95
00:51.864 0 0.827660 -2.709076 2.090619 176.93 -8.40 163.82
00:51.897 0 0.794461 -2.776603 2.046722 174.43 -6.72 164.50
00:51.931 0 0.768916 -2.845798 2.055478 177.19 -11.58 165.19
00:52.498 0 0.762883 -2.868853 1.664065 178.93 3.94 164.90
00:52.530 0 0.805937 -2.832620 1.659448 179.03 -3.39 164.21
00:52.564 0 0.852109 -2.754212 1.431121 26.86 -173.46 -15.23
00:52.597 0 0.914396 -2.718398 1.550230 171.48 0.01 163.65
00:52.631 0 0.969488 -2.641724 1.353143 26.75 -172.83 -14.73
00:52.663 0 1.047625 -2.603825 1.500607 170.84 -1.21 163.00
00:52.698 0 1.114485 -2.545821 1.529054 178.81 -13.38 163.27
00:52.731 0 1.150847 -2.483530 1.327806 21.77 -169.67 -14.36
00:52.765 0 1.217803 -2.436174 1.434395 168.37 -7.60 161.93
00:52.797 0 1.257806 -2.386761 1.373317 169.79 -1.19 162.26
00:52.831 0 1.263298 -2.379400 1.309824 163.64 -5.14 160.54
00:52.866 0 1.287575 -2.323220 1.158847 20.86 -165.81 -13.87
00:52.898 0 1.347506 -2.275779 1.226008 162.67 -4.67 160.06
00:52.932 0 1.390115 -2.218019 1.218529 165.28 -4.83 160.06
00:53.400 0 1.320600 -2.317796 1.017504 172.48 -21.70 159.83
00:53.430 0 1.267511 -2.369118 1.011845 171.10 -21.57 159.63
00:53.464 0 1.207822 -2.410338 0.898642 17.32 -172.01 -17.20
00:53.497 0 1.164768 -2.461000 0.994917 172.91 -19.21 160.69
00:53.529 0 1.114230 -2.507047 1.012554 171.12 -17.53 160.48
00:53.563 0 1.056698 -2.557833 0.990549 175.10 -13.34 161.43
00:53.597 0 0.986105 -2.595535 0.822141 23.58 -172.97 -16.92
00:53.630 0 0.973686 -2.662752 1.232887 178.27 -12.44 162.72
00:53.663 0 0.895344 -2.697927 0.943296 179.85 -12.42 162.27
00:53.695 0 0.844905 -2.746457 0.939155 178.36 -10.02 162.24
00:53.730 0 0.774164 -2.793674 0.907341 0.49 -170.94 -17.11
00:53.763 0 0.731650 -2.829578 0.911584 0.55 -171.40 -17.17
00:53.797 0 0.702323 -2.879032 1.105321 1.49 -178.10 -16.02
00:54.129 0 0.642669 -2.802671 0.514885 27.08 -174.74 -16.89
00:54.164 0 0.690649 -2.753584 0.462020 27.96 -174.56 -16.61
00:54.196 0 0.733046 -2.729362 0.578291 172.37 2.50 163.51
00:54.229 0 0.782953 -2.682949 0.578468 172.75 -0.75 162.74
00:54.262 0 0.826367 -2.626895 0.440658 22.78 -172.41 -16.20
00:54.295 0 0.864457 -2.582401 0.373032 24.28 -169.32 -15.51
00:54.329 0 0.886046 -2.548908 0.374114 22.48 -169.70 -15.67
00:54.362 0 0.915873 -2.506992 0.332123 21.98 -168.85 -15.58
00:54.396 0 0.956265 -2.472730 0.470721 176.25 -13.84 162.01
00:54.429 0 0.989112 -2.435414 0.422427 167.81 -4.25 160.67
00:54.463 0 1.001154 -2.399016 0.381214 4.82 -165.51 -16.46
00:54.497 0 1.029519 -2.362319 0.377720 169.21 -4.63 160.48
00:54.963 0 0.912473 -2.518910 0.141538 172.08 -16.13 160.48
00:54.995 0 0.901851 -2.540795 0.263854 178.83 -7.34 162.13
00:55.028 0 0.844027 -2.575108 0.108266 172.08 -12.70 160.45
00:55.061 0 0.814575 -2.593493 0.100584 1.45 -175.99 -18.03
00:55.095 0 0.792092 -2.608446 0.061518 178.06 -6.90 161.49
00:55.127 0 0.779761 -2.615621 0.038967 175.17 -7.85 160.99
00:55.161 0 0.780152 -2.617402 0.026411 2.13 -175.45 -18.47
00:55.194 0 0.769264 -2.632168 -0.019339 172.51 -5.03 160.47
00:55.228 0 0.752999 -2.648542 -0.013269 178.55 -9.03 161.03
00:55.261 0 0.734220 -2.670774 -0.027517 179.74 -6.62 161.00
00:55.295 0 0.687282 -2.699381 -0.047797 178.20 -6.83 160.97
00:55.328 0 0.664616 -2.710233 -0.074064 6.02 -178.44 -18.93
00:55.361 0 0.648705 -2.719735 -0.093333 0.76 -173.84 -19.56
00:55.394 0 0.641683 -2.719108 -0.118924 3.60 -175.05 -19.36
00:55.427 0 0.626327 -2.717870 -0.147767 2.70 -176.32 -20.02
00:55.460 0 0.631542 -2.704425 -0.164858 2.63 -178.06 -19.81
00:55.494 0 0.635765 -2.692929 -0.194774 178.63 -2.22 159.64
00:55.528 0 0.646437 -2.676859 -0.218229 2.62 -175.77 -20.23
00:55.560 0 0.637855 -2.660792 -0.230581 3.92 -173.70 -20.35
00:55.597 0 0.654689 -2.634874 -0.295135 10.24 -172.26 -19.49
00:55.626 0 0.679861 -2.611979 -0.286452 175.76 -0.92 158.89
00:55.660 0 0.696316 -2.583538 -0.313024 1.76 -172.39 -20.77
00:55.693 0 0.691189 -2.598275 -0.347914 0.76 -172.09 -20.75
01:57.311 0 -0.572881 -3.377071 2.496419 13.91 176.97 -108.19
01:57.346 0 -0.560228 -3.374482 2.425500 9.16 178.84 -108.13
01:57.379 0 -0.552236 -3.370700 2.428896 10.09 -177.31 -107.54
01:57.412 0 -0.536563 -3.370738 2.445062 9.02 177.87 -108.36
01:57.445 0 -0.533127 -3.374815 2.450067 6.99 -173.73 -107.59
01:57.478 0 -0.521369 -3.378739 2.459428 5.53 -177.68 -107.93
01:57.511 0 -0.507283 -3.379731 2.454170 11.86 -178.91 -108.56
01:57.545 0 -0.480500 -3.370252 2.459800 10.58 176.46 -108.95
01:57.580 0 -0.450893 -3.356501 2.350156 10.86 -176.70 -108.40
01:57.614 0 -0.483150 -3.133847 2.478650 0.64 170.76 -24.94
01:57.645 0 -0.470613 -3.154827 2.363677 177.05 4.17 155.25
01:57.680 0 -0.460177 -3.146725 2.512348 1.77 176.45 -25.07
01:57.715 0 -0.456556 -3.134528 2.492561 3.34 175.58 -25.15
01:57.746 0 -0.454146 -3.122714 2.490630 6.60 174.32 -25.79
01:57.779 0 -0.454620 -3.133508 2.365727 177.78 6.57 154.72
01:57.814 0 -0.451728 -3.124584 2.464560 0.26 172.51 -25.69
01:57.847 0 -0.301174 -3.614597 3.387172 175.59 5.23 154.79
01:57.879 0 -0.308078 -3.622758 3.353097 177.72 7.54 154.62
01:57.912 0 -0.320949 -3.632392 3.250036 2.70 174.23 -25.66
01:57.946 0 -0.332042 -3.637428 3.230087 175.15 7.22 154.90
01:57.978 0 -0.344660 -3.624727 3.335721 4.10 177.60 -25.67
01:58.012 0 -0.352463 -3.627738 3.315519 5.05 174.13 -26.03
01:58.045 0 -0.355407 -3.637295 3.271840 173.62 9.08 154.84
01:58.078 0 -0.364713 -3.647445 3.179271 177.98 5.69 154.55
01:58.112 0 -0.379553 -3.649362 3.255738 179.87 7.38 154.36
01:58.145 0 -0.397883 -3.649994 3.246252 4.52 176.82 -25.41
01:58.179 0 -0.417009 -3.652548 3.232185 173.66 7.41 155.21
01:58.211 0 -0.426644 -3.654590 3.117184 175.96 7.93 155.09
01:58.245 0 -0.448335 -3.642366 3.209454 1.39 174.64 -25.67
01:58.279 0 -0.459132 -3.648266 3.125498 2.55 171.46 -25.73
01:58.312 0 -0.475964 -3.650190 3.110805 178.76 8.07 155.23
01:58.346 0 -0.497003 -3.651038 3.112972 0.07 173.04 -24.98
01:58.379 0 -0.519839 -3.640832 3.209828 178.54 8.03 155.22
01:58.412 0 -0.516994 -3.635579 3.106600 0.11 174.86 -24.79
01:58.445 0 -0.523731 -3.621980 3.125028 178.39 10.09 155.09
01:58.479 0 -0.526052 -3.610034 3.123299 174.92 10.03 155.82
01:58.512 0 -0.543895 -3.586131 3.245788 2.83 171.33 -25.22
01:58.546 0 -0.542487 -3.577216 3.226272 2.21 169.66 -25.05
01:58.578 0 -0.544519 -3.563711 3.230578 3.41 174.67 -25.26
01:58.612 0 -0.534743 -3.563007 3.140640 176.65 9.65 155.29
01:58.646 0 -0.539657 -3.559035 3.142259 179.18 8.08 155.25
01:58.678 0 -0.554006 -3.542569 3.230939 4.09 168.68 -25.88
01:58.713 0 -0.556548 -3.553322 3.145636 173.35 6.80 155.83
01:58.747 0 -0.581654 -3.533014 3.231725 178.90 6.19 154.89
01:58.780 0 -0.609488 -3.511347 3.339644 0.71 166.44 -25.93
01:59.580 0 -0.653424 -3.489500 3.540678 178.19 11.86 155.29
01:59.614 0 -0.590813 -3.511332 3.433462 178.75 12.27 155.28
01:59.649 0 -0.539920 -3.525230 3.449916 175.07 6.07 155.84
01:59.680 0 -0.482947 -3.523972 3.589107 0.94 166.58 -25.18
01:59.713 0 -0.412146 -3.539383 3.628305 0.76 173.59 -24.96
01:59.747 0 -0.346513 -3.563728 3.502343 176.12 -2.01 155.85
01:59.781 0 -0.307564 -3.558119 3.652847 4.39 177.03 -24.33
01:59.815 0 -0.295501 -3.557073 3.664350 3.20 179.71 -23.90
01:59.848 0 -0.306615 -3.560390 3.532502 4.61 -179.36 -23.25
01:59.882 0 -0.329701 -3.540488 3.695209 165.93 0.67 157.54
01:59.914 0 -0.361667 -3.525651 3.686612 4.68 -177.66 -22.36
01:59.947 0 -0.394106 -3.505277 3.712854 5.62 177.46 -22.86
01:59.981 0 -0.413357 -3.505870 3.485992 14.25 -175.96 -24.19
02:00.014 0 -0.454999 -3.479928 3.737322 3.43 -179.50 -22.35
02:00.050 0 -0.480460 -3.471281 3.762435 1.84 175.54 -22.35
02:00.081 0 -0.478755 -3.490862 3.487117 17.04 -179.11 -25.58
02:00.116 0 -0.520797 -3.464683 3.780050 177.50 5.97 157.69
02:00.148 0 -0.537585 -3.457961 3.785085 2.60 177.09 -23.76
02:00.181 0 -0.560080 -3.458716 3.800266 0.89 175.62 -23.87
02:00.214 0 -0.550125 -3.486464 3.518077 17.22 -178.46 -26.09
02:00.249 0 -0.572010 -3.491068 3.535722 16.68 177.16 -26.73
02:00.282 0 -0.645411 -3.474064 3.831760 1.96 179.62 -24.42
02:00.315 0 -0.679651 -3.469986 3.836624 4.96 178.51 -24.66
02:00.349 0 -0.718957 -3.470568 3.877197 165.43 8.81 157.30
02:00.381 0 -0.753105 -3.472258 3.876571 161.35 12.00 158.59
02:19.653 0 1.066654 -4.453096 7.989750 8.94 -162.10 81.84
02:19.721 0 0.719352 -4.452939 7.957856 173.33 18.04 -98.15
02:19.849 0 0.253579 -4.526410 7.908441 6.47 -171.54 82.07
02:20.182 0 -0.472914 -4.353823 7.439801 160.69 20.87 -87.60
02:20.283 0 -0.665161 -4.350995 7.578436 167.63 19.42 -88.70
02:20.349 0 -0.704038 -4.359318 7.465436 5.18 -175.19 87.87
02:20.382 0 -0.742898 -4.390584 7.545961 1.73 -171.06 87.65
02:20.585 0 -0.190643 -4.460856 7.559097 176.70 24.70 -96.69
02:20.616 0 -0.115206 -4.516521 7.630990 3.13 -171.05 81.27
02:20.650 0 -0.048520 -4.642368 7.597989 5.69 -172.50 79.05
02:20.717 0 -0.021228 -4.890638 7.702518 13.75 177.46 76.42
02:20.784 0 -0.069344 -5.114429 7.340360 2.07 154.46 72.68
02:20.818 0 -0.161016 -5.262768 7.614201 173.81 13.36 -105.88
02:20.850 0 -0.188685 -5.372656 7.439882 12.49 -168.16 71.53
02:21.920 0 1.615659 -6.058425 7.561467 11.40 172.59 11.65
02:21.954 0 1.679882 -5.992642 7.674577 9.96 176.51 9.61
02:22.053 0 1.867014 -5.760960 7.532432 16.78 179.87 5.50
02:22.089 0 1.933125 -5.691918 7.423572 18.84 178.52 3.59
02:22.122 0 2.017111 -5.604899 7.489106 8.20 173.38 2.47
02:22.157 0 2.089470 -5.480460 7.424689 14.22 173.26 0.68
02:22.186 0 2.156704 -5.365539 7.460214 4.63 171.44 -0.94
02:22.221 0 2.234387 -5.238029 7.465620 173.53 -14.60 174.22
02:22.253 0 2.293883 -5.122018 7.342412 7.25 172.70 -4.64
02:22.287 0 2.388642 -5.042713 7.566510 174.76 -15.38 172.13
02:22.320 0 2.458084 -4.936232 7.550689 179.70 -2.00 170.59
02:22.354 0 2.456961 -7.074907 7.086312 21.53 -158.73 78.26
02:22.386 0 2.585720 -7.107547 6.993489 10.66 177.01 75.00
02:22.418 0 2.719421 -7.125617 6.926685 3.84 -178.29 72.46
02:22.452 0 2.905636 -7.163826 6.970056 6.58 -177.91 71.57
02:22.485 0 3.079791 -7.136707 6.874381 2.92 -175.45 69.56
02:22.519 0 3.277006 -7.141331 6.925952 4.86 -173.62 68.48
02:22.551 0 3.481341 -7.130266 6.954830 8.06 -174.69 67.98
02:22.583 0 3.634015 -7.057102 6.820339 1.82 -173.34 65.04
02:33.382 0 -0.520352 -15.831730 1.742658 12.69 -155.75 102.26
02:33.416 0 -0.663042 -15.816295 1.669171 168.14 -11.74 -85.71
02:33.448 0 -0.826475 -15.759748 1.630733 16.50 -165.57 100.48
02:33.585 0 -1.502874 -15.498949 1.610713 16.60 -175.48 98.53
02:33.651 0 -1.853934 -15.427884 1.657345 168.13 -0.63 -83.51
02:33.680 0 -2.004566 -15.391823 1.582182 166.23 10.23 -83.27
02:33.748 0 -2.329466 -15.294126 1.580726 14.24 176.54 96.49
02:33.781 0 -2.495304 -15.254752 1.294480 154.49 -16.23 -87.04
02:33.815 0 -2.649631 -15.175682 1.408033 161.89 -11.24 -85.65
02:36.017 0 -0.786734 -3.746863 0.351910 173.00 -1.98 -86.53
02:36.052 0 -0.746107 -3.772963 0.405447 168.86 0.43 -85.26
02:36.084 0 -0.695846 -3.798953 0.277927 163.55 -0.58 -85.18
