timestamp msgid roll pitch yaw
00:07.142 30 0.76 -1.69 5.06
00:07.261 30 0.76 -1.69 5.06
00:07.353 30 0.76 -1.69 5.06
00:07.529 30 0.76 -1.69 5.06
00:07.619 30 0.76 -1.69 5.06
00:07.740 30 0.76 -1.69 5.06
00:07.869 30 0.76 -1.69 5.06
00:07.994 30 0.77 -1.69 5.06
00:08.082 30 0.76 -1.69 5.06
00:08.274 30 0.76 -1.69 5.06
00:08.614 30 0.76 -1.69 5.06
00:08.741 30 0.76 -1.69 5.06
00:08.832 30 0.76 -1.69 5.06
00:09.000 30 0.76 -1.69 5.06
00:09.085 30 0.76 -1.69 5.06
00:09.206 30 0.76 -1.69 5.06
00:09.332 30 0.77 -1.69 5.06
00:09.453 30 0.76 -1.69 5.06
00:09.543 30 0.77 -1.69 5.06
00:09.760 30 0.77 -1.69 5.06
00:10.051 30 0.77 -1.69 5.06
00:10.173 30 0.76 -1.69 5.05
00:10.263 30 0.77 -1.69 5.05
00:10.425 30 0.76 -1.69 5.05
00:10.512 30 0.76 -1.69 5.05
00:10.633 30 0.77 -1.70 5.05
00:10.758 30 0.77 -1.69 5.05
00:10.880 30 0.77 -1.69 5.05
00:10.970 30 0.77 -1.69 5.05
00:11.180 30 0.16 -0.54 3.45
00:11.427 30 0.16 -0.54 3.45
00:11.637 30 0.16 -0.54 3.45
00:12.221 30 0.16 -0.54 3.45
00:12.504 30 0.16 -0.54 3.45
00:13.747 30 0.16 -0.54 3.45
00:13.883 30 0.16 -0.54 3.45
00:14.088 30 0.16 -0.54 3.45
00:14.549 30 0.16 -0.54 3.45
00:14.695 30 0.16 -0.54 3.44
00:14.827 30 0.16 -0.54 3.44
00:15.302 30 0.16 -0.54 3.44
00:15.462 30 0.16 -0.54 3.44
00:15.609 30 0.16 -0.54 3.44
00:15.839 30 0.16 -0.54 3.44
00:16.530 30 0.16 -0.54 3.44
00:16.663 30 0.16 -0.54 3.44
00:16.803 30 0.16 -0.54 3.44
00:17.269 30 0.16 -0.54 3.44
00:17.412 30 0.16 -0.54 3.44
00:17.572 30 0.16 -0.54 3.44
00:18.104 30 0.16 -0.54 3.44
00:18.242 30 0.16 -0.54 3.44
00:18.389 30 0.16 -0.54 3.44
00:18.602 30 0.16 -0.54 3.44
00:19.353 30 0.16 -0.54 3.44
00:19.488 30 0.16 -0.54 3.44
00:19.632 30 0.16 -0.54 3.44
00:20.093 30 0.16 -0.54 3.44
00:20.238 30 0.16 -0.54 3.44
00:20.370 30 0.16 -0.54 3.44
00:20.943 30 0.17 -0.54 3.41
00:21.285 30 0.17 -0.54 3.41
00:22.089 30 0.17 -0.54 3.40
00:22.351 30 0.17 -0.54 3.40
00:23.482 30 0.17 -0.54 3.40
00:23.713 30 0.17 -0.54 3.40
00:23.831 30 0.17 -0.54 3.40
00:24.061 30 0.17 -0.54 3.40
00:24.475 30 0.17 -0.54 3.40
00:24.701 30 0.17 -0.54 3.40
00:25.095 30 0.17 -0.54 3.40
00:25.671 30 0.17 -0.54 3.40
00:25.716 30 0.17 -0.54 3.40
00:25.966 30 0.17 -0.54 3.40
00:26.347 30 0.17 -0.54 3.40
00:26.575 30 0.17 -0.54 3.40
00:26.620 30 0.17 -0.54 3.40
00:26.912 30 0.17 -0.54 3.40
00:27.749 30 0.16 -0.54 3.34
00:28.226 30 0.16 -0.54 3.34
00:29.209 30 0.16 -0.54 3.34
00:29.511 30 0.16 -0.54 3.34
00:29.559 30 0.16 -0.54 3.34
00:30.134 30 0.16 -0.54 3.34
00:30.178 30 0.16 -0.54 3.34
00:30.412 30 0.16 -0.54 3.34
00:30.731 30 0.16 -0.54 3.34
00:31.307 30 0.16 -0.54 3.34
00:31.463 30 0.16 -0.54 3.34
00:31.932 30 0.16 -0.54 3.34
00:32.304 30 0.16 -0.54 3.34
00:32.535 30 0.16 -0.54 3.34
00:32.583 30 0.16 -0.54 3.34
00:33.150 30 0.16 -0.54 3.34
00:33.198 30 0.16 -0.54 3.34
00:33.425 30 0.16 -0.54 3.34
00:33.537 30 0.16 -0.54 3.34
00:34.290 30 0.76 -1.60 4.47
00:34.604 30 0.76 -1.61 4.47
00:35.264 30 0.76 -1.60 4.48
00:35.374 30 0.76 -1.62 4.48
00:35.606 30 0.76 -1.62 4.48
00:36.959 30 0.75 -1.62 4.48
00:37.094 30 0.75 -1.62 4.48
00:37.236 30 0.75 -1.62 4.48
00:37.695 30 0.75 -1.62 4.48
00:37.840 30 0.75 -1.62 4.48
00:37.966 30 0.75 -1.62 4.48
00:38.466 30 0.75 -1.62 4.48
00:38.601 30 0.75 -1.62 4.48
00:38.755 30 0.75 -1.62 4.48
00:38.964 30 0.75 -1.62 4.48
00:39.646 30 0.75 -1.62 4.48
00:39.777 30 0.75 -1.62 4.48
00:39.923 30 0.75 -1.61 4.48
00:40.015 30 0.75 -1.61 4.47
00:40.671 30 0.76 -1.58 4.46
00:41.206 30 0.76 -1.58 4.46
00:41.824 30 0.76 -1.58 4.46
00:42.885 30 0.76 -1.58 4.46
00:43.110 30 0.76 -1.58 4.46
00:43.154 30 0.76 -1.58 4.46
00:43.739 30 0.76 -1.58 4.46
00:43.786 30 0.76 -1.58 4.46
00:44.014 30 0.76 -1.58 4.46
00:44.377 30 0.76 -1.58 4.46
00:44.602 30 0.76 -1.58 4.46
00:44.881 30 0.76 -1.58 4.46
00:45.149 30 0.76 -1.58 4.46
00:45.516 30 0.76 -1.58 4.46
00:45.811 30 0.75 -1.58 4.46
00:45.862 30 0.76 -1.58 4.46
00:46.693 30 0.71 -1.56 4.43
00:46.923 30 0.71 -1.56 4.43
00:47.395 30 0.70 -1.57 4.43
00:47.624 30 0.70 -1.57 4.43
00:47.733 30 0.70 -1.56 4.43
00:48.299 30 0.71 -1.56 4.43
00:48.430 30 0.71 -1.57 4.43
00:48.687 30 0.70 -1.57 4.43
00:48.793 30 0.70 -1.57 4.42
00:49.653 30 0.70 -1.57 4.43
00:50.280 30 0.70 -1.58 4.43
00:51.558 30 0.70 -1.58 4.43
00:51.694 30 0.70 -1.58 4.43
00:51.833 30 0.71 -1.58 4.43
00:52.289 30 0.70 -1.58 4.43
00:52.439 30 0.70 -1.58 4.43
00:52.600 30 0.70 -1.58 4.43
00:53.662 30 0.72 -1.61 4.42
00:54.006 30 0.72 -1.60 4.43
00:54.803 30 0.72 -1.60 4.43
00:55.593 30 0.72 -1.61 4.43
00:56.112 30 0.72 -1.60 4.43
00:56.183 30 0.72 -1.60 4.43
00:56.446 30 0.72 -1.61 4.43
00:56.821 30 0.72 -1.60 4.43
00:57.058 30 0.72 -1.60 4.43
00:57.103 30 0.72 -1.60 4.43
00:57.903 30 0.72 -1.60 4.43
00:57.947 30 0.72 -1.61 4.43
00:58.173 30 0.72 -1.60 4.43
00:58.327 30 0.72 -1.60 4.43
00:59.056 30 0.72 -1.60 4.43
00:59.102 30 0.72 -1.60 4.43
00:59.374 30 0.72 -1.60 4.42
00:59.747 30 0.72 -1.60 4.42
00:59.979 30 0.72 -1.61 4.42
01:00.043 30 0.72 -1.60 4.43
01:01.105 30 1.17 8.82 14.89
01:01.395 30 2.08 9.57 14.66
01:02.673 30 2.86 9.82 14.61
01:02.832 30 3.36 9.93 14.60
01:02.977 30 3.94 10.08 14.56
01:03.431 30 4.16 10.24 14.51
01:03.651 30 4.14 10.44 14.44
01:03.776 30 4.05 10.64 14.31
01:04.257 30 4.08 10.76 14.12
01:04.451 30 4.25 10.80 13.91
01:04.596 30 4.50 10.80 13.66
01:04.798 30 4.73 10.82 13.48
01:05.481 30 4.88 10.88 13.42
01:05.614 30 4.86 11.00 13.45
01:05.763 30 4.70 11.13 13.49
01:06.256 30 4.45 11.24 13.49
01:06.405 30 4.09 11.29 13.46
01:06.540 30 3.62 11.23 13.42
01:06.798 30 3.08 11.03 13.41
01:06.936 30 2.63 10.64 13.44
01:07.811 30 -15.00 -5.53 26.21
01:08.371 30 -15.34 -3.86 25.46
01:08.600 30 -12.73 -4.66 25.00
01:08.871 30 -12.05 -5.13 24.85
01:10.164 30 -11.78 -5.34 24.72
01:10.293 30 -11.54 -5.52 24.58
01:10.431 30 -11.35 -5.67 24.44
01:10.880 30 -11.21 -5.82 24.30
01:11.018 30 -11.12 -5.97 24.18
01:11.145 30 -11.07 -6.11 24.07
01:11.607 30 -11.07 -6.26 23.98
01:11.737 30 -11.11 -6.40 23.92
01:11.879 30 -11.22 -6.54 23.86
01:12.084 30 -11.31 -6.64 23.82
01:12.757 30 -11.53 -6.84 23.75
01:12.953 30 -11.64 -6.93 23.70
01:13.090 30 -11.88 -7.07 23.60
01:13.178 30 -12.01 -7.13 23.53
01:14.051 30 -7.93 2.72 8.53
01:14.376 30 -8.15 1.69 8.88
01:15.342 30 -8.33 1.23 8.98
01:15.569 30 -8.53 0.90 9.07
01:15.977 30 -8.72 0.68 9.14
01:16.453 30 -8.84 0.54 9.23
01:16.498 30 -8.81 0.48 9.44
01:17.119 30 -8.62 0.42 9.71
01:17.165 30 -8.43 0.37 9.89
01:17.387 30 -8.21 0.29 9.98
01:17.770 30 -8.01 0.18 9.98
01:18.083 30 -7.76 0.05 10.01
01:18.128 30 -7.46 -0.01 10.06
01:18.363 30 -7.20 0.08 10.14
01:18.837 30 -6.97 0.27 10.22
01:19.122 30 -6.78 0.50 10.25
01:19.414 30 -6.54 0.84 10.24
01:20.531 30 -8.37 2.95 9.17
01:20.681 30 -19.71 4.74 5.71
01:21.302 30 -27.05 6.04 -1.32
01:21.429 30 -24.92 -3.39 2.45
01:21.724 30 -24.96 -4.13 3.60
01:22.974 30 -25.01 -4.47 4.31
01:23.100 30 -25.04 -4.57 4.55
01:23.240 30 -25.12 -4.80 5.29
01:23.689 30 -25.17 -4.91 5.79
01:23.826 30 -25.20 -4.99 6.30
01:23.957 30 -25.22 -5.06 6.83
01:24.423 30 -25.22 -5.10 7.37
01:24.553 30 -25.18 -5.14 7.94
01:24.695 30 -25.05 -5.16 8.84
01:24.902 30 -24.92 -5.15 9.48
01:25.575 30 -24.75 -5.12 10.12
01:26.857 30 7.30 1.87 40.92
01:27.078 30 5.52 0.65 39.21
01:27.931 30 4.44 -0.65 40.02
01:28.240 30 4.48 -0.36 39.80
01:29.591 30 4.61 -0.18 39.57
01:29.635 30 4.82 -0.09 39.33
01:29.858 30 5.09 -0.07 39.09
01:30.231 30 5.28 -0.09 38.93
01:30.528 30 5.56 -0.14 38.70
01:30.576 30 5.75 -0.18 38.55
01:31.139 30 6.03 -0.24 38.32
01:31.251 30 6.29 -0.30 38.11
01:31.478 30 6.44 -0.35 37.97
01:31.600 30 6.62 -0.42 37.81
01:32.473 30 -9.58 -4.40 3.62
01:33.025 30 -7.93 -3.17 10.51
01:33.342 30 -8.24 -4.81 9.42
01:34.430 30 -8.45 -4.83 9.48
01:34.652 30 -8.57 -4.61 9.79
01:34.783 30 -8.63 -4.41 10.19
01:35.318 30 -8.66 -4.34 10.61
01:35.694 30 -8.64 -4.37 11.04
01:35.913 30 -8.52 -4.49 11.45
01:36.285 30 -8.40 -4.73 11.84
01:36.513 30 -8.23 -5.08 12.15
01:36.560 30 -7.90 -5.66 12.40
01:36.866 30 -7.57 -6.19 12.54
01:37.532 30 -7.23 -6.71 12.65
01:37.680 30 -6.92 -7.15 12.75
01:37.724 30 -6.67 -7.52 12.85
01:37.993 30 -6.43 -7.83 12.93
01:38.104 30 -6.21 -8.06 13.01
01:38.769 30 0.01 -2.40 26.74
01:39.162 30 -0.09 -2.33 26.76
01:39.815 30 -0.17 -2.29 26.78
01:40.170 30 -0.22 -2.24 26.77
01:40.471 30 -0.25 -2.19 26.73
01:40.514 30 -0.26 -2.16 26.68
01:41.074 30 -0.28 -2.15 26.69
01:41.120 30 -0.26 -2.15 26.74
01:41.345 30 -0.20 -2.14 26.80
01:41.723 30 -0.14 -2.10 26.84
01:41.959 30 -0.07 -2.05 26.87
01:42.356 30 -0.02 -2.00 26.90
01:42.591 30 0.01 -1.98 26.93
01:43.290 30 0.03 -1.98 26.94
01:43.431 30 0.03 -2.00 26.93
01:43.481 30 0.01 -2.03 26.93
01:44.077 30 -0.04 -2.08 26.95
01:44.207 30 -0.07 -2.14 26.96
01:45.042 30 -1.27 -2.88 27.66
01:45.332 30 -1.00 -3.02 27.71
01:45.487 30 -1.01 -2.94 27.65
01:46.434 30 -0.66 -2.79 27.72
01:46.594 30 -0.84 -3.00 27.70
01:46.877 30 -0.88 -3.01 27.69
01:48.175 30 -0.91 -3.01 27.68
01:48.310 30 -0.93 -3.01 27.67
01:48.447 30 -0.95 -3.01 27.66
01:48.916 30 -0.97 -3.01 27.65
01:49.056 30 -1.01 -3.01 27.64
01:49.192 30 -1.03 -3.00 27.64
01:49.671 30 -1.04 -3.00 27.64
01:49.873 30 -1.07 -2.98 27.65
01:50.021 30 -1.09 -2.97 27.66
01:50.226 30 -1.11 -2.96 27.66
01:50.925 30 -3.89 -3.39 27.14
01:51.668 30 -3.68 -3.40 27.21
01:52.028 30 -3.65 -2.97 27.38
01:52.708 30 -4.28 -2.57 27.46
01:52.918 30 -4.43 -2.62 27.42
01:54.210 30 -4.50 -2.65 27.41
01:54.338 30 -4.55 -2.69 27.41
01:54.481 30 -4.58 -2.72 27.42
01:54.955 30 -4.60 -2.76 27.43
01:55.159 30 -4.61 -2.80 27.44
01:55.316 30 -4.61 -2.82 27.46
01:55.803 30 -4.60 -2.84 27.48
01:55.942 30 -4.60 -2.85 27.49
01:56.083 30 -4.59 -2.86 27.50
01:56.295 30 -4.57 -2.87 27.51
01:56.961 30 -4.54 -2.87 27.52
01:57.137 30 -4.50 -2.88 27.52
01:58.248 30 0.06 0.23 25.37
01:59.226 30 0.06 0.22 25.36
01:59.483 30 0.06 0.22 25.36
02:00.487 30 0.06 0.22 25.36
02:00.622 30 0.06 0.21 25.36
02:00.764 30 0.06 0.21 25.36
02:01.531 30 0.06 0.20 25.36
02:01.832 30 0.06 0.20 25.36
02:01.964 30 0.06 0.20 25.36
02:02.452 30 0.06 0.19 25.36
02:02.584 30 0.06 0.19 25.36
02:02.725 30 0.07 0.19 25.37
02:02.900 30 0.07 0.19 25.37
02:03.365 30 0.07 0.19 25.37
02:03.497 30 0.07 0.19 25.37
02:04.471 30 0.43 -1.08 26.70
02:05.609 30 0.43 -1.08 26.70
02:05.657 30 0.43 -1.08 26.70
02:05.885 30 0.43 -1.08 26.70
02:06.324 30 0.43 -1.09 26.70
02:06.801 30 0.43 -1.09 26.70
02:06.845 30 0.43 -1.09 26.71
02:07.406 30 0.43 -1.09 26.71
02:07.451 30 0.43 -1.09 26.71
02:07.681 30 0.43 -1.09 26.71
02:07.727 30 0.43 -1.09 26.71
02:08.331 30 0.43 -1.08 26.71
02:08.442 30 0.43 -1.08 26.71
02:08.679 30 0.43 -1.09 26.71
02:09.061 30 0.43 -1.09 26.71
02:09.546 30 0.43 -1.09 26.71
02:09.670 30 0.43 -1.09 26.71
02:09.973 30 0.43 -1.09 26.71
02:10.858 30 0.46 -1.08 26.65
02:11.015 30 0.45 -1.07 26.64
02:11.671 30 0.45 -1.08 26.63
02:11.831 30 0.45 -1.07 26.63
02:12.118 30 0.45 -1.07 26.63
02:13.422 30 0.45 -1.07 26.62
02:13.547 30 0.45 -1.07 26.62
02:13.760 30 0.45 -1.07 26.62
02:14.243 30 0.45 -1.07 26.62
02:14.460 30 0.45 -1.07 26.62
02:14.590 30 0.45 -1.07 26.62
02:15.065 30 0.45 -1.07 26.62
02:15.193 30 0.45 -1.07 26.62
02:15.344 30 0.46 -1.07 26.62
02:15.554 30 0.46 -1.07 26.62
02:16.196 30 0.46 -1.07 26.62
02:16.329 30 0.46 -1.07 26.62
02:16.478 30 0.46 -1.07 26.62
02:16.616 30 0.46 -1.07 26.62
02:17.574 30 0.50 -1.09 26.43
02:17.707 30 0.51 -1.09 26.42
02:18.336 30 0.51 -1.09 26.41
02:18.486 30 0.51 -1.09 26.40
02:18.829 30 0.52 -1.09 26.40
02:19.117 30 0.52 -1.09 26.40
02:20.433 30 0.52 -1.09 26.40
02:20.565 30 0.52 -1.09 26.39
02:20.771 30 0.52 -1.09 26.39
02:21.245 30 0.52 -1.09 26.39
02:21.387 30 0.52 -1.09 26.39
02:21.517 30 0.52 -1.09 26.39
02:22.000 30 0.52 -1.09 26.39
02:22.129 30 0.52 -1.09 26.39
02:22.283 30 0.52 -1.09 26.39
02:22.490 30 0.52 -1.09 26.39
02:23.915 30 0.55 -1.08 26.18
02:24.503 30 0.56 -1.09 26.17
02:24.659 30 0.56 -1.09 26.17
02:25.325 30 0.56 -1.08 26.16
02:25.534 30 0.56 -1.08 26.16
02:26.906 30 0.56 -1.08 26.16
02:27.040 30 0.56 -1.08 26.16
02:27.180 30 0.56 -1.08 26.16
02:27.642 30 0.56 -1.08 26.16
02:27.789 30 0.56 -1.08 26.16
02:27.921 30 0.56 -1.08 26.16
02:28.409 30 0.56 -1.08 26.16
02:28.540 30 0.56 -1.07 26.16
02:28.688 30 0.56 -1.07 26.16
02:28.906 30 0.56 -1.07 26.16
02:30.917 30 0.61 -1.07 25.93
02:31.434 30 0.61 -1.08 25.93
02:32.510 30 0.61 -1.08 25.93
02:32.741 30 0.61 -1.08 25.93
02:32.786 30 0.61 -1.08 25.93
02:33.350 30 0.61 -1.08 25.93
02:33.394 30 0.61 -1.08 25.93
02:33.622 30 0.61 -1.08 25.93
02:34.012 30 0.61 -1.08 25.93
02:34.258 30 0.61 -1.08 25.93
02:34.554 30 0.62 -1.08 25.93
02:34.832 30 0.62 -1.08 25.93
